,Source_Name,RAJ2000,DEJ2000,GLON,GLAT,PL_Index,LP_Index,PLEC_Index,Variability_Index,Conf_95_PosAng,Signif_Avg,PL_Flux_Density,LP_Flux_Density,PLEC_Flux_Density,Unc_Energy_Flux100,LP_SigCurv,PLEC_SigCurv,CLASS1,ASSOC1,PL_hr12,PL_hr23,PL_hr34,PL_hr45,PL_hr56,LP_hr12,LP_hr23,LP_hr34,LP_hr45,LP_hr56,PLEC_hr12,PLEC_hr23,PLEC_hr34,PLEC_hr45,PLEC_hr56,agnness,PSRness
2937,4FGL J1509.8-2906 ,227.4626,-29.1069,336.0414,24.723106,2.7246628,2.6759946,2.4269984,4.0015173,60.02,12.187369,-26.12179,-25.985676,-26.021536,-27.866316,0.6492825,0.52302366,bcu,2MASS J15094531-2905016     ,-0.32210065093570045,-0.4725795161095417,-0.390661323391864,-0.6032081555232686,-0.9971033178473218,-0.3214351353568809,-0.4731558949637805,-0.39003206287379855,-0.6036801995010508,-0.9970990198363112,-0.31826621260682486,-0.47589111398803624,-0.38703486131522524,-0.6059190409595329,-0.9970784961722955,AGN,Non-PSR
2938,4FGL J1510.1+5702 ,227.5425,57.0398,93.23094,51.330162,2.915062,2.9226327,2.9569178,3.1146846,-3.89,5.2128673,-27.215843,-27.295286,-27.231934,-28.459553,-0.52708435,-0.6571492,fsrq,GB 1508+5714                ,-0.5680927545007421,-0.6147029686640546,-0.11806196244451253,-0.9689671037252415,-0.8377497294313369,-0.5681784407421372,-0.6146242278632084,-0.11818672635557029,-0.9689593719433698,-0.837787454131436,-0.5685693363660383,-0.6142648274404273,-0.11875603061801095,-0.9689240627397535,-0.8379595011076316,AGN,Non-PSR
2940,4FGL J1510.8+7959 ,227.7047,79.991,115.954414,35.169106,2.2309701,2.1729736,2.0387075,4.029975,-21.52,10.636554,-29.792334,-29.72861,-29.73625,-28.763021,-0.2799598,0.10546463,bcu,1RXS J151026.3+795946       ,0.6414645299408732,-0.2577203650910113,-0.028106964904811415,-0.03800862766781832,-0.7470891616491622,0.6418542517406827,-0.25833872729051316,-0.02744498648692506,-0.03867015693683636,-0.7467962810942398,0.642690730362714,-0.25966707160809593,-0.02602211764129133,-0.04009179106464679,-0.7461658564175793,AGN,Non-PSR
2941,4FGL J1510.8-0542 ,227.7067,-5.7106,353.9009,42.952923,2.4402988,2.3853197,2.1783788,4.292135,-10.17,24.09727,-26.624428,-26.499134,-26.536951,-27.488714,1.2543178,1.1695039,fsrq,PKS 1508-05                 ,0.47751653900799035,-0.19448128580699559,-0.40560395901073376,-0.40373358217022876,-0.4362502489904043,0.4780736233341771,-0.19517577306839862,-0.40500067648445487,-0.40433761286138836,-0.4356655531822752,0.4799995355563701,-0.19757885077073262,-0.4029090568877432,-0.4064263491228766,-0.4336382737628167,AGN,Non-PSR
2943,4FGL J1511.8-0513 ,227.9588,-5.2218,354.6136,43.127792,1.9660062,1.8428018,1.59002,2.3094494,85.91,16.540447,-30.723003,-30.62379,-30.620623,-27.861725,0.25641066,0.76096016,bll,NVSS J151148-051345         ,-0.5388268058640429,-0.19332855752103545,0.33216461815693016,0.011560085231957402,-0.0896255746772792,-0.538055096784387,-0.19437453723671094,0.33313118187956786,0.010473424432735896,-0.08854744845858713,-0.5367829647951747,-0.19609511047722097,0.33472052147621195,0.008684790659025466,-0.08677240103635708,AGN,Non-PSR
2944,4FGL J1512.1-2255 ,228.0489,-22.9225,340.50623,29.49241,1.9409679,1.8246537,1.4772037,1.5438192,-32.22,14.822482,-30.48923,-30.352581,-30.352812,-28.008747,0.66316557,0.97205496,bll,1RXS J151213.1-225515       ,0.14485153100388817,-0.27290601891333627,0.33367757446577806,0.15059151000605261,-0.5648550599576743,0.1458335512093908,-0.2738343085354712,0.33456887483124653,0.14961081336281326,-0.5641715159849325,0.148026431082507,-0.2759062512740898,0.33655774758329743,0.14741901327903573,-0.5626416945217653,AGN,Non-PSR
2945,4FGL J1512.2+4704 ,228.0561,47.0725,78.31775,56.017532,2.0136209,1.8195851,1.4447321,2.0947201,40.03,5.791771,-31.903858,-31.744951,-31.764498,-28.832087,0.07164803,0.27158925,bcu,B3 1510+472                 ,-0.23056151348737883,0.017453921368796883,-0.12116156881687927,0.3806450380993672,-0.9999791957320551,-0.22892004612142952,0.015721509910387337,-0.11945380039843435,0.37916230515399335,-0.9999791235060482,-0.2266917465148385,0.013371718648779259,-0.1171363731550713,0.3771480794706898,-0.9999790251429399,AGN,Non-PSR
2946,4FGL J1512.2+0202 ,228.0702,2.0403,2.3423524,47.981297,2.166313,2.012971,1.8663868,2.9806252,-51.41,36.582756,-26.793663,-26.686535,-26.7318,-27.622799,1.5278686,1.5100152,fsrq,PKS 1509+022                ,0.10445562169296999,0.0063430616486056576,-0.1414688330361265,-0.38336210974912016,-0.4209785190045793,0.10604243609756582,0.004738544069992893,-0.1398960418932829,-0.38473002847602844,-0.41965741627555786,0.10736701082442135,0.0033987662816480873,-0.13858220851794723,-0.3858709218696621,-0.418552947638848,AGN,Non-PSR
2947,4FGL J1512.8-0906 ,228.2147,-9.1064,351.28754,40.13122,2.3796513,2.3704782,2.2491522,8.394131,-1.46,232.97244,-22.972069,-22.892157,-22.916363,-26.282166,2.4675243,2.403499,FSRQ,PKS 1510-089                ,-0.1450908424228046,-0.2172567636218181,-0.29838897354529653,-0.3316401941954216,-0.3994125799461029,-0.14497554133643561,-0.21736897387034648,-0.298281683650467,-0.33174501849012417,-0.3993135766844975,-0.1435132856466349,-0.2187912805608522,-0.296920613850525,-0.33307334227667956,-0.39805758690821824,AGN,Non-PSR
2948,4FGL J1512.9-5639 ,228.2495,-56.6553,321.49747,1.0253001,2.3257725,2.2881086,1.8882095,4.024544,-33.84,10.643879,-29.739807,-29.536572,-29.567682,-26.731192,0.9515937,0.92008287,bcu,2MASS J15130999-5640089     ,0.3772514833553683,-0.21236396141440683,-0.1225820201678561,-0.288836373659622,-0.37663829083783873,0.37764836257303463,-0.2128058694368958,-0.12212612475371344,-0.28926047789758574,-0.3762411191990047,0.3812213578492586,-0.21678720631111723,-0.1180123937123059,-0.2930805280176268,-0.3726524241446889,AGN,Non-PSR
2950,4FGL J1513.2-7131 ,228.3149,-71.5208,313.75378,-11.694348,2.263021,2.03213,1.4634814,4.6827736,29.02,11.147915,-29.229126,-28.984844,-29.027548,-28.17779,1.1353635,1.203294,bcu,PMN J1512-7131              ,0.9999984631720176,-0.08506009924608562,0.031052178947998093,-0.5129458594916975,-0.9999488713036919,0.999998470929237,-0.08757140098365414,0.033579683800892594,-0.5148078966933004,-0.9999486119247,0.9999984836612967,-0.09171854748769653,0.037755131450507115,-0.5178740566517512,-0.9999481804507603,AGN,Non-PSR
2951,4FGL J1513.4-3721 ,228.3576,-37.3618,331.85852,17.408981,2.1311476,2.119067,2.0438962,1.8043646,63.44,8.234839,-30.74942,-30.709694,-30.716923,-28.178534,-0.8202491,-0.55378973,bcu,2MASS J15131867-3720114     ,0.3424710725412427,-0.3238663500551219,0.007407452377678525,0.0788891763518362,0.10507159572809013,0.3425858993589571,-0.32398278277609177,0.007537537537852151,0.07875989875335132,0.10520024386084627,0.34327551469537565,-0.3246820978200387,0.008319047285619567,0.077983120462952,0.10597311044604177,AGN,Non-PSR
2952,4FGL J1513.4-3231 ,228.369,-32.5265,334.67865,21.44769,2.465475,2.4148,2.168853,4.998752,-35.94,15.1954775,-27.290777,-27.153885,-27.19189,-27.775291,0.9158251,0.8525003,fsrq,PKS 1510-324                ,-0.2552520122004912,-0.18708974962293096,-0.3750771037366031,-0.403708870510528,-0.9999754588312805,-0.25461988648976397,-0.1877420865719535,-0.37449597753795816,-0.40427462797002495,-0.9999754256238058,-0.25182140828573807,-0.19062527609325275,-0.3719222529913103,-0.4067730963000065,-0.9999752782208828,AGN,Non-PSR
2953,4FGL J1513.4-2549 ,228.3728,-25.8271,338.85068,26.96325,2.3063138,2.2253006,1.0221796,2.2713342,-73.42,19.803522,-28.216305,-27.814259,-27.845156,-28.162104,1.8785971,1.8644593,PSR,PSR J1513-2550              ,0.37649272664272976,0.06638508889761811,-0.4859907763787421,-0.5736404200370504,-0.9912691925010969,0.3773233969179167,0.06542105781908919,-0.48525085518973476,-0.5742897035834926,-0.9912523430613679,0.3836045600844565,0.05810480157709721,-0.47961592188096763,-0.5791910522825531,-0.9911234777830339,Non-AGN,PSR
2957,4FGL J1514.3-4946 ,228.5757,-49.7711,325.24716,6.8086805,2.1225946,1.8206259,0.9210505,1.8120744,58.45,67.33055,-26.898136,-26.58458,-26.62213,-27.377499,2.806212,2.8385565,PSR,PSR J1514-4946              ,0.3461641263051008,0.28245762839684696,-0.01901033288976024,-0.713066140864557,-0.6831497425877654,0.3486652996328506,0.27983797731590104,-0.016166695000843917,-0.7144614915039889,-0.6816297987605893,0.3515802839031849,0.2767730740383351,-0.012845198071439596,-0.7160839982800249,-0.679847105049587,Non-AGN,PSR
2958,4FGL J1514.4-7719 ,228.6064,-77.3325,310.61636,-16.647655,1.613112,1.5941583,1.1544279,1.7280271,-24.18,4.205773,-34.87646,-34.51381,-34.603794,-28.722818,0.326531,0.23263842,bcu,1RXS J151448.8-772249       ,-0.9915295816003117,0.9999868935643111,0.6308067146628233,-0.418939363413332,0.6623188233874572,-0.9915276616940786,0.9999868905797836,0.6308752416612521,-0.4190331665594125,0.6623826944960807,-0.9914997771033243,0.9999868472499512,0.631867470540856,-0.4203924810108723,0.6633077144553485,AGN,Non-PSR
2959,4FGL J1514.6-2044 ,228.6619,-20.7478,342.5385,30.89524,2.1660004,2.1052396,1.9685483,2.872438,-57.08,7.221269,-30.131792,-30.021593,-30.060837,-28.21513,0.024224482,0.018609805,bcu,PMN J1514-2043              ,0.042494659978258874,0.07439139558059125,-0.07314206587813299,-0.21533776833813534,-0.06887045268085497,0.04315343428090013,0.07373503033432108,-0.07248554682174217,-0.21596711039134014,-0.06821354977543387,0.04451845450834182,0.0723746975544281,-0.07112501162025793,-0.2172705049310578,-0.06685217366846054,AGN,Non-PSR
2960,4FGL J1514.7-3617 ,228.6812,-36.2949,332.69714,18.162445,2.372955,2.3211944,1.7710382,2.922851,3.64,15.489279,-28.052935,-27.79685,-27.847532,-27.918468,1.4135933,1.3050969,bcu,PMN J1514-3617              ,0.042924411647752514,-0.08387118918847458,-0.32890763044338645,-0.5918147066774718,-0.9981426570534452,0.04357586728506256,-0.08451920614946618,-0.3283254652145095,-0.5922386295014542,-0.9981402332560022,0.04909729667928284,-0.09001036713071325,-0.32337966801767404,-0.5958193866001613,-0.9981195569991169,AGN,Non-PSR
2961,4FGL J1514.8-4748 ,228.7002,-47.8141,326.3542,8.431241,2.4345586,2.3948946,2.2109027,3.9495015,-39.47,21.57769,-27.394115,-27.294876,-27.318148,-27.519012,0.88271,0.9107674,fsrq,PMN J1514-4748              ,-0.27032343968028383,-0.2041125055150407,-0.22265073766775637,-0.4375117951651938,-0.5787998147891126,-0.26984015932932925,-0.2046120405054561,-0.2221552160664555,-0.43793321996583906,-0.5784530362348747,-0.26774891551087243,-0.20677076953506432,-0.22001130214831496,-0.43975318324450896,-0.576951258517372,AGN,Non-PSR
2962,4FGL J1514.8-0949 ,228.7157,-9.817,351.1403,39.27312,2.3691125,2.2119486,1.8519722,5.491841,61.59,19.783712,-28.496855,-28.349936,-28.381075,-27.131018,0.8817597,0.94357985,bcu,PMN J1514-0948              ,0.032119635762185725,-0.08429430535059729,-0.19356340288319057,-0.3468276541676802,-0.4834726163365806,0.03402720479300472,-0.08619004772685696,-0.19172459851052498,-0.34850649739703465,-0.4820079960021781,0.037604621851465896,-0.08974435179561338,-0.18827188914571147,-0.3516495118427893,-0.4792534608470986,AGN,Non-PSR
2966,4FGL J1516.1+4351 ,229.0493,43.8527,72.448814,56.498978,2.4277213,2.2436087,1.2291061,3.265028,-1.73,6.564929,-29.936464,-29.766539,-29.732939,-28.309324,0.08470884,0.27650985,bll,87GB 151444.4+440102        ,0.6422714806364459,-0.05579561882311182,-0.4639356294729165,-0.9995778616439228,0.9995520660728345,0.643623111594917,-0.058092246917523314,-0.4621255223217633,-0.9995798020517046,0.9995541250273986,0.6478770251222704,-0.0653610224747176,-0.4563678720513235,-0.9995858882779662,0.9995605830759445,AGN,Non-PSR
2967,4FGL J1516.5+0015 ,229.1375,0.2657,1.3707193,46.019444,2.5897202,2.5693088,2.4959965,2.2666845,38.08,7.9147983,-27.82628,-27.78666,-27.799706,-28.06402,-0.8359987,-0.5981528,rdg,PKS 1514+00                 ,-0.16272356886951808,-0.29624637878642357,-0.4256310871451037,-0.3268089883129717,-0.9996380277826499,-0.16243757341763038,-0.2965143560023714,-0.42539048939477275,-0.3270713272510828,-0.99963781511876,-0.16143492801975742,-0.2974531563686247,-0.42454682319335285,-0.32799052911560106,-0.999637068626447,AGN,Non-PSR
2968,4FGL J1516.8+2918 ,229.2126,29.3123,45.52749,58.020798,2.5272703,2.6257617,2.6319122,2.5671012,80.18,6.954906,-28.782526,-28.943447,-28.81338,-28.306393,0.47015867,0.21978155,bll,RGB J1516+293               ,-0.17661625076030046,-0.4535472169101551,-0.27135641625023293,-0.999998849678904,0.9999994738892529,-0.1779868811361184,-0.4524224651514402,-0.27266682675311504,-0.9999988464186417,0.9999994723981717,-0.17807465631534014,-0.4523503505552429,-0.2727507817822761,-0.9999988462093415,0.9999994723024712,AGN,Non-PSR
2969,4FGL J1516.8+3651 ,229.2217,36.8505,59.757645,57.883354,2.1812463,2.0821502,2.0723536,3.3639898,-89.71,7.8896103,-30.24269,-29.978664,-30.203396,-28.690954,0.31079763,-0.51146436,bll,MG2 J151646+3650            ,0.22501199221911344,0.41591669129825654,-0.5520991596038939,-0.2606615541681713,0.47910503094649337,0.22603029081681522,0.41502901490883276,-0.5513528771572387,-0.2616612489327286,0.47993120670311923,0.22612663560041527,0.41494494505147256,-0.5512821864099189,-0.26175585927865136,0.48000937527894344,AGN,Non-PSR
2970,4FGL J1516.9+1934 ,229.2442,19.5805,28.063953,55.880318,2.5047572,2.5042665,2.4930892,3.523746,45.95,7.468373,-28.274353,-28.273813,-28.272057,-28.28058,-3.9808564,-2.3584757,bll,PKS 1514+197                ,0.1261845434735726,-0.5458407992273917,-0.09128622802403327,0.024467914749809406,-0.9949843052549918,0.12619126716370554,-0.545845566348723,-0.0912794624307304,0.02446109639457788,-0.9949842369876026,0.1263428596398639,-0.5459537159995247,-0.09112670699907026,0.024307131891044904,-0.9949826954685083,AGN,Non-PSR
2971,4FGL J1517.0+2639 ,229.2605,26.6508,40.576084,57.64655,2.1981492,2.153707,2.017495,2.6791856,-85.45,9.468437,-29.975134,-29.885592,-29.909954,-28.447382,-0.06634507,0.06331418,bcu,SDSS J151702.59+263858.7    ,0.7928238967694468,-0.2545352885089811,0.022405933856551544,-0.12685922955504136,-0.9999929096612091,0.7930087749294812,-0.2550009482980322,0.022903660881763658,-0.127349167707047,-0.9999929025957413,0.7935354260619144,-0.25632869724321916,0.02432351204501639,-0.12874646409417226,-0.9999928824025424,AGN,Non-PSR
2972,4FGL J1517.7-2422 ,229.4254,-24.373,340.68097,27.576649,2.1218474,2.0782592,2.0623627,4.509697,30.63,83.53126,-25.29249,-25.2614,-25.282001,-27.055473,0.9859355,0.90820533,bll,AP Librae                   ,0.0038468992488198002,-0.05693758732214082,-0.045072272889560165,-0.13208082267570753,-0.1219033066117799,0.004306939923787337,-0.057396124765743656,-0.044613157527083024,-0.13253282330856267,-0.12145003801928923,0.0044706551996112525,-0.05755931961394846,-0.044449712480714505,-0.13269369977676365,-0.12128870275602639,AGN,Non-PSR
2974,4FGL J1517.7+6525 ,229.4356,65.424,102.26662,45.392,1.8172821,1.7578645,1.5995704,2.7628393,-54.88,32.43215,-29.976885,-29.89102,-29.891129,-28.051287,0.7163802,1.1415869,bll,1H 1515+660                 ,0.43284167178496474,0.009685452994812669,0.2519430757567739,0.20109892897255158,0.004152469164089841,0.4332157628537066,0.009225066516582088,0.252374200368448,0.2006570715740832,0.004612890865838601,0.4340796926915675,0.008161090017409693,0.2533702188023559,0.19963566824609977,0.005676895820739854,AGN,Non-PSR
2976,4FGL J1518.0-2731 ,229.5124,-27.5313,338.6656,24.98503,2.0569649,2.0587459,2.0213501,4.057616,-59.94,27.449652,-28.978489,-28.980305,-28.964857,-27.722155,-2.9088047,-0.43143094,bll,TXS 1515-273                ,0.2221245593012901,-0.08822612673897849,0.05900956152905803,-0.04255909472322576,0.05956811720584084,0.22210721233881664,-0.08820803004437901,0.05899140922166421,-0.04254087773305482,0.059549941029980596,0.22246389346206322,-0.08858034645982084,0.059365355318057304,-0.042915465858204355,0.05992387546213247,AGN,Non-PSR
2977,4FGL J1518.4+0750 ,229.6107,7.8446,10.850618,50.23349,1.6971837,1.5433134,1.1313983,2.0155058,-84.55,4.232446,-34.173122,-33.86775,-33.947483,-28.69966,0.26833135,0.18601255,bcu,NVSS J151826+075219         ,-0.8930873947741298,0.9989665908833867,0.15682359241979107,0.4934954970882302,-0.4613106146797084,-0.8928952866875749,0.9989646299788795,0.15774850448832214,0.4927777597047186,-0.4605637335296923,-0.8926121387872705,0.9989617389928667,0.15910835097628645,0.49172085376208935,-0.45946400896127554,AGN,Non-PSR
2978,4FGL J1518.6+0614 ,229.6503,6.2419,8.838036,49.29514,1.8643992,1.8615245,1.8268852,0.78037363,-51.17,5.2783227,-32.879227,-32.877365,-32.865005,-28.51403,-3.1650636,-1.7322378,rdg,TXS 1516+064                ,0.9999723293217776,-0.27766359948236985,0.26066072290704023,-0.20810468902205775,0.442665647590854,0.9999723306692887,-0.27768604293590116,0.26068339550777825,-0.20812800120584707,0.44268524912258816,0.9999723465207765,-0.2779504486038866,0.260950445735577,-0.20840209889308026,0.44291559534433195,AGN,Non-PSR
2979,4FGL J1518.6+4044 ,229.6606,40.7449,66.77072,56.879448,1.8963492,1.8274174,1.7409003,1.9199841,88.85,10.200791,-31.476011,-31.323645,-31.405354,-28.56534,0.33816892,0.012480257,bll,GB6 J1518+4045              ,0.9999888645392547,0.3186743643786842,0.07872805909639566,0.1229153078111424,-0.1408358072571445,0.9999888774814242,0.3181518497756628,0.07930589810551976,0.12234258234731728,-0.14026584558700797,0.9999888923238918,0.31755162609109266,0.07996930466112075,0.12168488091888767,-0.13961126621216233,AGN,Non-PSR
2982,4FGL J1520.0-0905 ,230.0081,-9.0884,352.98203,38.936028,2.0381052,2.0872896,1.9788663,1.9671153,-31.74,6.988277,-31.836624,-31.903955,-31.820225,-28.165081,-0.6561697,-1.336887,bcu,1RXS J151959.7-090434       ,0.9978512711608589,-0.371054640483137,0.021455775749332634,-0.3925941820810275,0.7540987089899536,0.9978491093985071,-0.37062052789530225,0.020952692876978034,-0.39216836420474915,0.753881539474503,0.9978537505198575,-0.37155285249654,0.022033416793716093,-0.3930829298808716,0.7543478674776197,AGN,Non-PSR
2983,4FGL J1520.4+5546 ,230.123,55.7699,90.28887,50.84448,2.243842,2.1859398,2.0388193,2.2936769,87.97,9.887546,-29.559912,-29.465857,-29.495773,-28.687454,-0.027897496,-0.15576932,bll,SDSS J152034.98+554256.9    ,0.12544576874291896,-0.1322842171099303,-0.011470016694187742,-0.5065419576121748,0.008442159133072372,0.12610280716619074,-0.13294009210909202,-0.010802463865329036,-0.5070381248163937,0.009109733889759154,0.1276459389726948,-0.13448044402906842,-0.0092342391525908,-0.5082023537748299,0.010677914402068292,AGN,Non-PSR
2984,4FGL J1520.5+4209 ,230.1347,42.16,69.11672,56.20407,2.539461,2.465731,2.2454584,4.1145306,19.27,8.98551,-28.422304,-28.318499,-28.342846,-28.42328,0.15348299,0.2304496,fsrq,B3 1518+423                 ,-0.5119325619439451,-0.11454469900329699,-0.5103895468593725,-0.24989634960247092,-0.9998756962770278,-0.5111803138478451,-0.11555011669812235,-0.5096356911400108,-0.2508513761386556,-0.9998754427272569,-0.5091154242071616,-0.1183032634158339,-0.5075664199768912,-0.25346520928110833,-0.9998747454665403,AGN,Non-PSR
2985,4FGL J1520.8-0348 ,230.2046,-3.8148,358.11658,42.503246,1.7870213,1.5050582,1.1049896,1.6402309,-75.78,24.519255,-30.022543,-29.779762,-29.831007,-27.646624,1.5944126,1.6741501,bll,NVSS J152048-034850         ,0.2825113610020846,0.3288277548778394,0.37943371441868146,0.0712246092951987,-0.1519938974322281,0.28417275291071387,0.32721570501960545,0.38097900521655653,0.0694271380671689,-0.15022874685235035,0.2852996354540203,0.326120313064939,0.3820267625526343,0.06820669273541051,-0.1490299262217448,AGN,Non-PSR
2987,4FGL J1521.1+0421 ,230.2949,4.3644,7.109766,47.674896,2.05571,1.9353724,1.10029,2.82709,-45.04,4.229735,-31.261524,-30.8303,-30.888628,-28.432755,0.8308751,0.77590907,rdg,PKS B1518+045               ,0.9996918636625985,0.26995665196223223,-0.20707480417962829,-0.010530129678928692,-0.999997626301549,0.9996925776253022,0.268880803960603,-0.20596421008902643,-0.011690064880585799,-0.9999976207878575,0.9996952024452183,0.26489820340137027,-0.2018544758048672,-0.015977271307467386,-0.9999976002956307,AGN,Non-PSR
