,RAJ2000,DEJ2000,GLON,GLAT,PL_Index,LP_Index,PLEC_Index,Variability_Index,Signif_Avg,PL_Flux_Density,LP_Flux_Density,PLEC_Flux_Density,Unc_Energy_Flux100,LP_SigCurv,PLEC_SigCurv,PL_hr12,PL_hr23,PL_hr34,PL_hr45,PL_hr56,LP_hr12,LP_hr23,LP_hr34,LP_hr45,LP_hr56,PLEC_hr12,PLEC_hr23,PLEC_hr34,PLEC_hr45,PLEC_hr56,PSRness
1408,-1.0509799,-0.75690717,0.50594866,-0.32051152,-0.021312555,0.0050342316,-0.5883613,-2.496099,-0.64001787,-0.38338208,-0.26294988,-0.27074718,-0.41276878,0.26744854,0.23751281,0.28245376917480736,0.8196761879811093,-0.5703561117671505,0.09056342663957528,-0.8733981746888859,0.2832633696921882,0.8200351794386251,-0.5690184282470111,0.08924736256035921,-0.8734333915953472,0.28979164390515955,0.8110362199227799,-0.5632997009929986,0.08066243504133341,-0.8746229347906748,Non-PSR
1416,-1.0448915,-0.3689957,0.40737462,-0.01858032,0.6350436,0.033105142,-0.41749975,-0.33717644,0.058689825,0.86945504,0.9089442,0.9059649,0.39125496,0.72470176,0.76621425,1.3886702600970837,-0.27722866524633083,-0.7309910939993817,-1.0347865191289065,-0.519569693311101,1.3882075653529382,-0.2840180273283021,-0.725216635236294,-1.0344286570592407,-0.5176410541537806,1.3846687529360284,-0.2919625477012057,-0.7208416232766929,-1.0312224332680477,-0.5139523769705705,Non-PSR
1423,-1.0367583,-0.64042974,0.47935247,-0.20324038,-0.83934045,-0.65553975,-1.7854887,-0.048703168,0.22501214,-0.57957613,-0.2911363,-0.37297642,-1.1138191,1.1435804,1.0667896,-0.5061954683486244,2.5355004688632303,0.7736589284330859,-1.0347865189379426,1.8158736403412834,-0.5045254582550631,2.5406973405687725,0.7751309483421853,-1.0344286568657768,1.8157936848471539,-0.5111745498523325,2.5455236599799824,0.7670963304160011,-1.031222433060109,1.8126860707622148,Non-PSR
1430,-1.0260304,0.015546638,0.3152362,0.3244486,-0.6279597,-0.9085007,-0.48392802,-0.13409923,3.1004498,1.0316492,1.0129375,1.0042906,-0.43524206,1.3605987,1.3390115,0.19079007827720484,0.41483818588945043,-0.06200972518877945,-0.83406957903645,-0.693076058589875,0.19492713445170723,0.4092796202083532,-0.055597009365064176,-0.8349036824030271,-0.6920575732990975,0.1955040701313644,0.40966290499007224,-0.055876823949064305,-0.8330128892280293,-0.6919952197556769,Non-PSR
1433,-1.0222014,-1.0496294,0.5898228,-0.47577575,0.6250444,0.6089216,1.5065546,0.060476087,-0.7405295,-0.1259788,-0.28141826,-0.27371478,-0.14951758,-4.0098042,-4.080157,0.04935677877929071,-1.4381726730413031,-0.45736345913867804,2.023090375959611,-0.8747452938181026,0.0485282644092912,-1.438843377466768,-0.45846701411241947,2.0234130586316073,-0.8747832218517652,0.042481970168792814,-1.4237492361748851,-0.47013447192672164,2.0301953840793683,-0.8759939370364882,Non-PSR
1436,-1.0210856,1.3793246,-0.07882397,1.1539912,0.15277208,-1.4921235,-0.8694402,-0.57326955,-0.4083637,-0.0062289033,-0.026916942,-0.025381621,-0.86723787,0.14114094,0.3065976,-0.8713203179115526,-0.22309981812764706,-0.19670396003670235,-0.4513510468407623,-0.8744953537913432,-0.8605385296556753,-0.24052821225383209,-0.17939691094249918,-0.45849666436718695,-0.8745294590630046,-0.8655557077226126,-0.23291210247132463,-0.18599177036473757,-0.4563943152882665,-0.8757394263468772,Non-PSR
1437,-1.0204518,0.1162752,0.29107118,0.41614473,0.27239484,-0.0023418465,0.11058594,-0.35592285,-0.25538793,0.3578099,0.3642559,0.3483794,-0.49780697,0.33358696,0.3465149,1.3883783905799219,-0.6486167708565651,-0.04763710877375501,-1.0347558586536818,1.3927923593329028,1.3879168308618137,-0.6528832552797764,-0.043930833145757124,-1.0343981236464441,1.3941866638116311,1.3843815051679584,-0.65566682949403,-0.03670506776150922,-1.031192288125051,1.3963211918328766,Non-PSR
1438,-1.0201533,0.601622,0.15992661,0.7584455,-1.8695779,-1.7151955,-1.3320503,-0.86756444,-0.1477338,-1.3492199,-1.2291446,-1.2252463,-0.95698696,0.35859475,0.42038614,1.3791172394489268,2.2146277273773065,1.4598131367482672,0.6507190841935384,-0.8740785938057279,1.378695938026402,2.217965910292759,1.4621293013214067,0.6465468209083775,-0.8741134652365554,1.3751314485810577,2.223865523664887,1.4538169838224935,0.6525142962319415,-0.875325176646715,Non-PSR
1442,-1.0188923,0.2390327,0.25936797,0.51127386,0.44689843,0.46569908,1.2729679,0.08043144,-0.60805166,-0.010358282,-0.13972197,-0.1341844,-0.35292053,-1.5934863,-1.5824759,0.4321191092320003,-1.6767531999477974,1.1370888489106217,-0.4511784564365953,-0.8255504440625093,0.4316417158663724,-1.6780285764638996,1.134267450672278,-0.4509824096736995,-0.8255752119634914,0.42849821336640653,-1.6643049068941624,1.1306394786798313,-0.4486913370920572,-0.8266647229682278,Non-PSR
1444,-1.0165825,-1.0672944,0.5956355,-0.47903037,-0.01086166,-0.6442873,-1.4727262,-0.6272794,2.1181023,0.9614773,1.0235384,1.0215377,-0.41819763,1.4852451,1.4297771,0.48804829020746937,0.6671943514090088,-0.8667098880521583,-1.0331353969169403,0.5100243079909985,0.4927662152472824,0.6601328890212685,-0.8596221112468588,-1.0327909107881879,0.5154122520528165,0.4906662700026707,0.6642848557755697,-0.8678579165094127,-1.0295905254151334,0.516417256148088,Non-PSR
1447,-1.0127513,0.9476169,0.060544923,0.9870977,0.47618458,0.24167436,-0.5516282,2.0924249,-0.5373912,0.41050065,0.43609783,0.4815245,-0.8217728,0.03960463,0.03673171,0.014583393133323318,-0.5951346141794676,-1.8260392424072804,0.4049541871084715,-0.8411650795594086,0.016296355956937365,-0.5980918147282155,-1.8245333498953389,0.4024907864324179,-0.8411036585757535,0.025627226802159717,-0.606739509535004,-1.8355076999499478,0.3900953655025288,-0.8417081678425792,Non-PSR
1472,-0.9952563,0.53828114,0.18596317,0.7930631,1.8359277,1.2019223,-1.1214186,2.191735,-0.24432133,1.3969146,1.5511035,1.5277921,-0.72218525,0.8620683,0.851749,-0.6750284009761571,-1.4529068046636797,-2.041760884680669,-0.890015152263218,-0.814300590688427,-0.6741937154287624,-1.455331887774383,-2.0405808734836395,-0.8899582282343633,-0.8142136810638656,-0.6582504956358748,-1.4619943500629702,-2.0559940109186394,-0.890461369392945,-0.813776057301321,Non-PSR
1483,-0.98593706,-0.92653155,0.56566817,-0.31844857,0.7497481,0.58957434,1.3486758,0.6030493,-0.35476512,0.7689249,0.6522026,0.62849486,0.0708212,-0.6158774,-0.8186874,-0.9431673616922757,-0.5054472007873869,-1.1959997087987013,1.4407051978440237,-0.8747070112451987,-0.943338306354338,-0.5060637913312298,-1.1952152168983552,1.4399601861359717,-0.8747448964735818,-0.9489639942480644,-0.4970465054752714,-1.2064054882689008,1.4430971676257454,-0.8759555120783733,Non-PSR
1489,-0.97930646,2.1290975,-0.33875942,1.3091942,-2.4153326,-1.6894583,-0.016868208,1.0266719,-0.5648297,-2.5473638,-2.5193605,-2.5452,-1.4418089,-0.80727327,-0.68267965,-1.914626054945552,1.9172826340978466,0.9263627090199071,1.8463093391787104,0.5412675865036919,-1.9155377171504882,1.9203867128216998,0.9264373325804943,1.844819124511693,0.5426546897409074,-1.9251462662083116,1.9257463100993917,0.920668598328516,1.8498225300263818,0.5417755043584737,Non-PSR
1499,-0.9730604,-0.98301107,0.5830362,-0.34027508,1.5193201,1.6830934,-0.4335164,0.82180095,-0.09588357,1.1715162,1.238966,1.25754,0.09224638,0.67141813,0.6311605,-0.3148431703542444,-1.523772160263766,-0.6586651205520987,-1.024216072430619,-0.034572982723164156,-0.32191088168800835,-1.5192666067521141,-0.6669020070861259,-1.023782048218697,-0.03879552220598432,-0.29672050475176553,-1.5311335883651382,-0.6402357034454413,-1.0209505753934005,-0.01907360359555063,Non-PSR
1513,-0.96234703,0.02152837,0.33660498,0.50995445,-0.21690696,0.13241205,-1.8062961,-0.58066434,-0.358947,-0.13342899,0.089516506,0.06385607,-1.3736247,0.65388674,0.6624016,1.040758774137757,0.5303855994357249,-1.9231510714806925,2.7524302900374136,-0.8725942130189281,1.0400321115507978,0.533302271218193,-1.9222056708718178,2.7528005934013264,-0.8726334538878485,1.0382423196956792,0.5341012154625876,-1.9364556620979019,2.758818591863978,-0.8738290111409824,Non-PSR
1520,-0.9550523,-1.1689051,0.6341809,-0.46069112,-2.4431558,-1.1527469,-1.6014845,0.77339846,-0.7272905,-2.4097643,-2.0520248,-2.1860027,-1.0377308,0.16628098,0.075336926,1.3068099411562735,2.5083687278381213,3.3672524786984437,0.6365020858000813,0.1319604200259058,1.306245551443701,2.513555395482112,3.3607703081477664,0.6378262072303503,0.1312499209182441,1.302502913531139,2.5184684244625815,3.3577904324539625,0.6435864734354789,0.12896422841159663,Non-PSR
1527,-0.9497756,0.35274306,0.25362214,0.8009878,0.054600928,0.20685743,1.1093875,1.1528587,-0.12725659,0.16273893,0.014870657,0.034658823,-0.7451017,-1.8153062,-1.1349099,-0.6068409514884562,-0.024078411823337857,-0.03987285774558013,0.7615353259558107,-0.8032779098433712,-0.6073987526082829,-0.023221466320996368,-0.04092479191132279,0.7614221253186952,-0.8032878313148161,-0.611893631868501,-0.015969814132121504,-0.04731295800494628,0.7633667572382188,-0.8043110802101855,Non-PSR
1528,-0.9497275,-0.92849493,0.57505196,-0.25430548,0.12492818,-0.75739336,-0.10221325,0.61474067,0.48858902,0.35656327,0.31689832,0.31451952,0.21890512,0.30040523,0.5391357,-1.2360011881595743,0.4420706132412382,0.3258611735627836,-1.0345924683077112,-0.5628902093758874,-1.2308265795018356,0.4320719561700745,0.3373367569874664,-1.0342365328509437,-0.5601798682941176,-1.2340910761867216,0.4321764463792923,0.33894890482363427,-1.0310316919313918,-0.5592696940999872,Non-PSR
1531,-0.9470187,-0.67421794,0.5137441,-0.03303724,-0.9872497,-0.27873313,0.55791074,0.12544478,-0.7182567,-1.9710388,-2.1295319,-2.023414,0.505044,-1.5177584,-1.4753515,-1.264000999605257,-0.33890765652704447,0.30621707281039984,1.8572795502214192,0.41060475085306425,-1.265769083148016,-0.33658425723977875,0.30255952825781207,1.8584953214342863,0.40976184436357527,-1.2701845692892555,-0.33262334060259674,0.301979428916681,1.8595374147637027,0.41227249508125424,Non-PSR
1532,-0.94550943,0.37786365,0.2482711,0.832138,-1.4915303,-1.3802308,0.103721425,1.8491175,-0.65623087,-1.4165777,-1.3935965,-1.4369514,-0.94462025,-0.52722526,-0.52704746,-1.6614340979851319,0.6940201472384887,2.2041575993867575,-0.167785337812334,0.6404643410839732,-1.6609738200181312,0.6911278030071719,2.2041508784748256,-0.17057797402334798,0.6434471230282864,-1.6693555703307243,0.6974276366497378,2.201508914728106,-0.1682928784862312,0.6430631365219589,Non-PSR
1540,-0.9407402,1.3855262,-0.07048304,1.3716956,1.5768046,0.56482136,0.242339,0.9714456,-0.09556363,1.5536791,1.5166781,1.5087037,-0.67530864,0.35974646,0.41660166,-0.4634382454379149,-1.1708178650705339,-1.7421425442079912,-1.034488093013552,1.8098949365322377,-0.4575148331014625,-1.1786070209378803,-1.7391169245993587,-1.0341326004673532,1.8098622678484353,-0.44813982925530604,-1.1819441204656178,-1.7483123793177595,-1.0309316499968535,1.8068711051304305,Non-PSR
1561,-0.9217975,-1.0350585,0.6080058,-0.29799315,0.4192181,0.62673026,1.2018629,0.6535435,-0.63519144,-0.1768276,-0.26547962,-0.27769715,-0.099137716,-0.78539455,-0.95338154,-0.5038155771746254,-1.1534424161188939,0.4534068125303409,0.38546800484076515,-0.1688421983983345,-0.5062329043321551,-1.1520469144505623,0.4486577735591489,0.387431716294636,-0.16982606970829645,-0.5078727416762197,-1.1437625653138852,0.4479702595341209,0.3863752803718858,-0.16816133456141802,Non-PSR
1564,-0.92017883,-1.1825048,0.6445216,-0.42270607,-0.030303959,-1.8402807,-1.8036274,-0.32885638,-0.58180493,-0.5819237,-0.5131957,-0.5123339,-0.36943758,0.2651204,0.348941,-1.029585730417611,0.0279717719225083,0.6033283959343906,-0.42693942744937985,-0.8721611013448003,-1.0193489047365742,0.010086538228543046,0.6225176858350551,-0.43458508092503223,-0.8721585512182436,-1.0326903646166166,0.030344545214296553,0.6032933255183305,-0.4270034159554513,-0.8733898025185985,Non-PSR
1568,-0.9151994,-0.639935,0.51554835,0.06412201,2.076871,1.3677741,0.9900525,-0.93913317,-0.26887468,2.1706455,2.0867357,2.0938692,1.0752653,0.036672145,0.14641513,-0.6620911240586623,-1.3994248248184868,-1.8732271141508385,-1.0344985771930506,1.8158433147231827,-0.661376340803804,-1.401711948371843,-1.8719580791155799,-1.0341412912282795,1.815763418117618,-0.6523697985686318,-1.4026591061056537,-1.8837128112963906,-1.0309403610416943,1.8126564422912104,Non-PSR
1569,-0.91503733,1.4569455,-0.09403717,1.4548103,-2.5891147,-1.3948985,0.42883584,-0.92046887,-0.6996938,-2.6271372,-2.7350972,-2.7018168,-1.1607733,-2.4866028,-3.214879,1.3884901401607495,2.3866318363591925,0.4322299446776085,1.2113801244822175,1.1766034647663426,1.3880273906527185,2.3916185553609095,0.4298880932984449,1.211740547698728,1.1764981507857182,1.3844882015993352,2.3968540554258637,0.4199891999860686,1.217765135766632,1.1737672316488401,Non-PSR
1572,-0.91392714,-0.25143716,0.42315343,0.41165859,0.0017121292,0.22702105,1.3755436,-2.0271382,-0.42779413,0.14916645,0.015744258,-0.022857985,-0.541034,-1.6348393,-0.8802847,-0.6108192903500421,-0.8253834547116644,-0.5520679446563654,-0.33206151005338264,1.5075051682710554,-0.6118618409106851,-0.8250314686593636,-0.5531214105552565,-0.3316336479632012,1.5073868874526555,-0.6204956156411137,-0.8098456353787108,-0.5667334300808733,-0.32672277478386347,1.504087767608173,Non-PSR
1583,-0.90140486,2.1635532,-0.3559364,1.4044349,-1.4330031,-1.299024,-1.5361444,-0.3077702,2.0358384,-0.26698676,-0.16683431,-0.15352546,-1.04612,1.2828704,1.2373581,1.388652512609898,1.1552097925148166,0.9668928327733903,-0.11473898161181764,-0.8365778037303563,1.3881898915187665,1.1539440193322386,0.9700253391590223,-0.11753161387514571,-0.836450158606935,1.3846510288268958,1.1630816893845366,0.9605985664662152,-0.11273047395583904,-0.8377148533201777,Non-PSR
1584,-0.8993322,-0.7351923,0.5429989,0.010271899,1.4425442,0.8998264,0.12201831,-0.3147714,-0.3111739,1.0506548,1.0306203,1.0352422,1.5507386,0.45819476,0.5143739,-1.3078627243113796,-0.37343839363759007,-1.1456466295832874,-1.0313430572787685,-0.7115000366142239,-1.3073206387042544,-0.375896070934106,-1.143639496762753,-1.030994739728085,-0.7111187540313697,-1.3017203718315036,-0.39255506815525965,-1.138552241114577,-1.0278666222058,-0.708685498103487,Non-PSR
1587,-0.896942,-0.67710805,0.53021413,0.0682165,1.1488105,1.1678371,0.79483086,-0.012722701,0.19351238,0.95315623,0.90562266,0.90905625,1.2401056,0.47239563,0.43365487,-0.23110913215910048,-1.1806604921908208,-0.1990619146600083,-1.0230125754118495,-0.8747411671139451,-0.234588228215265,-1.1781150543055494,-0.20424516749852756,-1.02261871163593,-0.8747791132028954,-0.22390656562024833,-1.1823943905008731,-0.19040173833556628,-1.0196339108646317,-0.8759897122280971,Non-PSR
1599,-0.88616925,-0.7340954,0.5469067,0.036996566,1.2282137,1.091113,1.5207632,-0.6195877,0.13928168,0.9948775,0.87475204,0.8466702,1.5772403,-0.17427808,-0.6649223,1.3796394604096143,-1.1834806002412053,-0.8967946951638299,0.5523879453077117,0.4638037827415837,1.3791616775327507,-1.1824807819011858,-0.8985168457989654,0.5540886675861195,0.46277012542367185,1.3756576759947008,-1.1733799121117217,-0.9060124780252883,0.5536197651943627,0.46450654577390893,Non-PSR
1603,-0.8842543,1.1152492,0.03508205,1.4489127,0.21754037,0.14367984,0.87921846,1.2468683,-0.6796937,-0.09083263,-0.176893,-0.17870964,-0.883622,-0.8654838,-0.5817845,0.5665804495746732,-0.7804881544282307,-0.10209509514239029,-0.4572137183483102,-0.8727909136101998,0.567321706476781,-0.7826859883387467,-0.10079056474781395,-0.457969866503225,-0.8728245307961106,0.5663480091549504,-0.7765008344738257,-0.10330419764794735,-0.4573438325723376,-0.8740236244306084,Non-PSR
1608,-0.88161373,-0.27601066,0.44156918,0.47003272,0.9792207,0.8326929,1.6354002,-0.3253777,-0.5480035,0.92810553,0.7248394,0.74640703,-0.4494413,-2.863216,-3.5356553,-1.3817636545064929,-1.3149785588899947,1.2590067307361668,0.7561453325829063,-0.8740595034028548,-1.3829078889118371,-1.315430776856513,1.2554678408726878,0.7565612194586333,-0.8740975204378326,-1.3917998908337692,-1.3005371961277081,1.247603849080314,0.7619630777630458,-0.875308766422557,Non-PSR
1610,-0.88052934,-0.71294606,0.54385453,0.067746036,1.8843845,1.7650728,-0.7251282,-1.0922722,-0.007929387,1.9086548,2.044232,2.045208,1.64316,0.9487288,0.8969425,-0.4299383427421705,-1.558415801524816,-1.9869462753314902,0.5175068625247513,-0.8600889092791598,-0.43538558974771835,-1.5554903732205898,-1.9861349875637504,0.5229010452430232,-0.8602046277442139,-0.40968410460233123,-1.5670587636094948,-1.9993209244743217,0.49179020846990085,-0.8608637935806311,Non-PSR
1618,-0.874025,-0.75123954,0.5547288,0.044263814,1.6588006,1.2306818,-0.45922253,0.33977848,-0.03682159,1.3693337,1.4608536,1.4669384,1.2721647,0.9508998,0.9306437,0.06716974611905313,-0.8148454752100918,-1.6278091155615664,-1.0347352980229045,1.1795481787108884,0.06660481544257565,-0.8149084891107096,-1.6271117217106188,-1.0343774496916307,1.179593532958723,0.08559871542050981,-0.8347303775877911,-1.6295770692381035,-1.031172721692883,1.1917796826159048,Non-PSR
1619,-0.87266,-0.72464246,0.5490999,0.07203868,1.3412387,0.7511595,-1.2980894,-0.7398805,0.3287536,1.4129983,1.4984931,1.5077319,1.1880683,1.0701333,1.0433528,-0.0064034110843184,-0.7448061615420403,-1.930200172615776,1.6525630150665258,-0.8578872904849647,-0.004052059575755363,-0.7487013944381894,-1.9287613597498643,1.649483384707211,-0.8578622417944253,0.007122137352595647,-0.7585264325949503,-1.9415941897962268,1.6371145920230583,-0.8587289707561911,Non-PSR
1622,-0.86948264,-0.77595705,0.56181073,0.02937898,-0.13621424,-0.6196428,-0.4841625,-0.28586167,4.3646207,1.0915443,1.0382648,1.0354539,0.7434287,1.509863,1.4716852,-0.5416838278499111,1.0646396024732037,0.20003092720499918,-0.4782671144462756,-0.874746711827487,-0.5365819247471316,1.060305523200751,0.20759243422405266,-0.48130505175074023,-0.8747846373811531,-0.5348848518792932,1.0580729205216095,0.2115198619202849,-0.4824317834785563,-0.87599534823394,Non-PSR
1624,-0.8688231,0.59626853,0.21318725,1.2181113,0.7846168,0.6002621,1.0929763,-0.5827609,-0.7532172,0.57940835,0.45082527,0.47262272,-0.6838818,-1.5015227,-0.85887367,-0.8908763922363531,-0.6247240607595942,-0.1508501936051175,-0.5188199129793976,0.21248672059709284,-0.8909109837157501,-0.6256438912369463,-0.15076434152737744,-0.519025078589051,0.21322057714998127,-0.892508460788126,-0.6219504900054476,-0.15155909048684874,-0.5188676629477345,0.21653343712021103,Non-PSR
1625,-0.8687382,-1.1783869,0.65441155,-0.3495526,-0.21394072,-0.26981798,0.30468282,-0.35855302,-0.5801909,-0.6161484,-0.64686894,-0.6339646,-0.5074415,-0.41780746,-0.1838904,-1.1384922291009503,0.382624872463005,1.0105730541429374,-0.28699106127237917,-0.874151720252323,-1.1372002262875076,0.3803984465865915,1.0123010143545308,-0.2887517820453393,-0.8741876022754179,-1.1389965529602655,0.3789576195126212,1.0174625267898494,-0.29056270415204427,-0.8753928971630504,Non-PSR
1632,-0.86132056,-0.7772214,0.564701,0.043308187,1.2915425,1.2971007,1.363498,0.28779435,-0.34831324,1.0427412,0.9783955,0.93816143,1.4129496,0.008522188,-0.19212025,1.1530137861768162,-1.709080940518733,0.5670229835882861,-0.756843467058029,-0.8747230477198727,1.1516878311741945,-1.707947094934397,0.5594741113415963,-0.7555391894202372,-0.8747610642135454,1.1502980198330859,-1.699365317434139,0.5665977649249139,-0.7550660620180788,-0.8759715103430195,Non-PSR
1636,-0.8571773,-0.8392062,0.57996476,-0.008941362,0.6052231,0.66413903,0.7443155,0.13294752,1.188942,0.94461036,0.85746825,0.86521536,1.4062067,0.6804383,0.61865175,-0.2995820701954427,-0.5877873110725297,-0.27713475089358575,0.180702528636118,-0.8741809303922767,-0.30118589372366983,-0.5862233210029376,-0.27946564775808713,0.1817750738423703,-0.8742193689315374,-0.2954323022323328,-0.5900705497936123,-0.2731881308347556,0.17411950055184516,-0.8754222077128431,Non-PSR
1637,-0.8569213,-0.7403625,0.55783087,0.087031536,0.9792479,0.75032604,0.2791205,-1.0721861,1.7641028,1.6430771,1.6044402,1.612716,1.3097391,1.1318986,1.0637195,-0.3703941524001106,-0.7628996822710723,-0.8320976877449661,-1.0176544513848582,-0.8747036809029405,-0.3704736466091685,-0.7636265137607428,-0.8317365286342862,-1.017312506919565,-0.8747415702945638,-0.3592267246826193,-0.7734141483582515,-0.824242525251367,-1.0144415242405547,-0.8759513921898195,Non-PSR
1639,-0.85549927,0.42747924,0.26895064,1.1374638,-2.671708,-5.6727104,-1.8054163,0.5276204,-0.67764044,-2.8249338,-2.8371325,-2.7571936,-1.0232214,-0.07318794,-0.0368642,1.2515987055798967,-2.0093240186234764,2.1216128910739807,2.557812608048276,0.5487806382637282,1.2501675320741366,-2.0081753430362475,2.109487796422861,2.5607509324867137,0.5439594983026832,1.246606309288893,-1.9922472622587333,2.105651202276079,2.567535224026628,0.542973075794257,Non-PSR
1640,-0.8544205,-0.80377144,0.5728742,0.030265432,1.2654043,1.4099814,0.5945615,0.32594368,-0.22595458,0.9165481,0.9040995,0.91549885,1.2992558,0.4474185,0.3824983,-0.5414423334573008,-0.839740162072751,-0.9085283983607629,-0.49976112456102334,-0.8072643098113466,-0.5469524982078142,-0.8336876101950523,-0.9138212246954132,-0.49689062902474884,-0.8076604308498756,-0.5319052448984853,-0.8483072031740821,-0.9028122886313157,-0.5051474240976533,-0.8071827272246703,Non-PSR
1648,-0.84784126,-0.8382979,0.58266145,0.008317746,0.1111639,0.38619787,1.342995,-0.3977603,-0.56568414,-0.49443936,-0.5960282,-0.6303382,1.1203759,-1.2039671,-3.6060243,1.3805883774995438,-0.7697854518060078,-0.6833560355268673,0.5640390623389504,0.9154063015518017,1.380114405302569,-0.7682242065429545,-0.6852603930603993,0.5654771837006884,0.9146373584839095,1.3765675494899174,-0.7558317442152143,-0.6965886065668185,0.5696912810247581,0.9127194604016268,Non-PSR
1651,-0.84493345,1.4762677,-0.09791753,1.6401036,-1.3112947,-0.7589353,0.33940336,0.6046996,-0.49295652,-1.5843486,-1.6702509,-1.6362941,-1.3399014,-2.017816,-0.82034606,0.6363211909372204,-0.6663334629705071,1.1743202145163874,1.7192861498274266,-0.8741873653818715,0.6364115553190134,-0.6673123837808679,1.1727259720801126,1.7184960838010364,-0.87422461496819,0.6344647131551643,-0.6600127928451004,1.1718142378379084,1.7204905042576368,-0.8754328275686247,Non-PSR
1658,-0.8378154,0.13707902,0.35702646,0.9525766,-1.5267421,-0.81123024,0.55971813,-1.8804075,-0.40232795,-1.5152764,-1.5661471,-1.5779201,-0.9450501,-1.065844,-0.99144053,-1.2613161140933093,0.7905750230862072,0.2537376693988113,0.5476252443148607,1.216292741099299,-1.2620444935918247,0.7925608952703448,0.25246638675776495,0.5474207257612377,1.2164716479516036,-1.2692549214119968,0.7993154390096108,0.2454893858127444,0.5502916695463397,1.2148595693421427,Non-PSR
1661,-0.8359316,-0.1555385,0.43148863,0.69370145,0.6478246,0.016941175,-1.7849466,-0.12513776,0.9340967,1.3123447,1.4357922,1.4310398,-0.43673998,1.2152189,1.1722606,0.378655164729818,-0.704870767996372,-1.5095533981405704,-1.0346618194429815,1.578085208839629,0.382702465545987,-0.7119885319250377,-1.505904157026651,-1.0343047868021713,1.579445045954071,0.3821096899602064,-0.7063886654755251,-1.5167632643896378,-1.0310992617243049,1.5779743385089569,Non-PSR
1669,-0.826665,-0.07428131,0.4157575,0.79264456,-1.6175272,-1.6168953,-0.5202104,0.5242779,-0.5327277,-1.3739877,-1.259381,-1.3154721,-0.88254726,0.04537342,-0.018522073,-1.8538149877356147,2.0622271374088625,0.8774968881129962,-1.0335542875086101,1.814508114553581,-1.8540022116851267,2.064447345540971,0.8819948515544068,-1.0332029516036088,1.81443537194662,-1.8630436717778263,2.068890549733749,0.8786051661219298,-1.0299998770426066,1.8113338122021085,Non-PSR
1673,-0.8243899,1.9988426,-0.30445814,1.5829574,-1.3876543,-1.6418557,-1.133194,0.57842386,-0.7533172,-1.3073212,-1.1448718,-1.1833285,-1.3087951,0.24384739,0.22723022,-2.053314035191228,2.533942971251538,0.2978903407201702,0.7424261107177087,-0.8744693249821353,-2.0545386121110796,2.539125356813612,0.30475074941688657,0.7362316456225537,-0.8745054299430699,-2.0646801121051848,2.5439533890057255,0.2965173877409773,0.7402707359521444,-0.8757159830176174,Non-PSR
1675,-0.82238203,-0.8431853,0.5918092,0.04726401,0.6969556,0.7270275,1.5362896,-0.45602694,-0.46393454,0.3243083,0.20806235,0.16062887,1.0975813,-0.9224822,-3.4451785,0.3446358747584013,-1.6248063035399583,-0.04705406335925343,0.4995322342662669,0.8560573648483831,0.3432368803490254,-1.6251683482095933,-0.04987032883260019,0.500758597450318,0.8553961611734776,0.3383115599346703,-1.6101008628045115,-0.059586095055490146,0.5049832016436963,0.8534887050966021,Non-PSR
1686,-0.81422204,2.2037423,-0.3794021,1.4911969,-1.9172094,-2.6264699,-1.0818089,-0.07785907,-0.60531783,-2.1833725,-2.1457396,-2.1497717,-1.4043831,-0.36557403,-0.1868205,-1.6447190644603502,-1.4378812781469232,2.7607950521001094,1.5466018632213554,-0.01971483253093319,-1.643225910063005,-1.4443796189702165,2.7602358605494817,1.5401600219781262,-0.015517033185652672,-1.6531703519410603,-1.4279298680780441,2.7548678680077026,1.547927002456918,-0.018282216228346745,Non-PSR
1692,-0.8075969,2.4441733,-0.45867887,1.3347722,-0.9693859,-0.43720376,0.8180625,-0.05080371,-0.74476504,-1.4908042,-1.5944624,-1.5726211,-1.5381769,-3.2043948,-1.6146536,1.382464716847364,-0.4545046710114589,-0.6478019735149414,1.566741505822129,0.9172921479537743,1.382002995109007,-0.45422494003819136,-0.6481518385986904,1.5666693715262405,0.917454550943284,1.3784639664820455,-0.4438646944792829,-0.6583699328998032,1.5712333368090383,0.9161073024224385,Non-PSR
1695,-0.8049285,-0.8507404,0.5990899,0.06875971,1.0142493,1.1201452,-0.16336502,0.47996402,-0.0089026885,1.2014468,1.2737781,1.2858493,1.1624551,0.75829047,0.7085453,-0.5670940884545201,-1.1094449619035558,-0.8586047174553537,-0.40027056256596955,-0.864680462929841,-0.5709696105542601,-1.1062703078075538,-0.8623400014775718,-0.39804842832546544,-0.864753805054637,-0.5539433890641046,-1.1195903297056917,-0.848072299669224,-0.4093182707773217,-0.8656809874072409,Non-PSR
1696,-0.8008557,2.135045,-0.35725662,1.5479046,-1.2310054,-0.6254213,0.49231502,-0.65671074,-0.21545543,-1.2708905,-1.3780107,-1.3431258,-1.0920594,-2.2882776,-0.7433652,-0.19200528161979893,-0.5857906116029066,1.543861180396098,0.7696991579760872,0.27019648712226746,-0.19233659727251143,-0.5859108418067557,1.5408105354208546,0.7694377947808867,0.2705136282920828,-0.19496150409491023,-0.5782970296708524,1.5396260100632668,0.7702039701985158,0.2715241528738559,Non-PSR
