,RAJ2000,DEJ2000,GLON,GLAT,PL_Index,LP_Index,PLEC_Index,Variability_Index,Signif_Avg,PL_Flux_Density,LP_Flux_Density,PLEC_Flux_Density,Unc_Energy_Flux100,LP_SigCurv,PLEC_SigCurv,PL_hr12,PL_hr23,PL_hr34,PL_hr45,PL_hr56,LP_hr12,LP_hr23,LP_hr34,LP_hr45,LP_hr56,PLEC_hr12,PLEC_hr23,PLEC_hr34,PLEC_hr45,PLEC_hr56
34,2.3045,68.7932,119.10994,6.235327,2.6165042,2.7142315,1.2379318,1.4900501,8.957473,-28.062529,-27.644829,-27.639103,-27.245476,1.4993861,1.461567,0.11192658821299206,-0.26621115843019777,-0.6522047366366345,-0.7634051486675267,-0.9954192346324438,0.11047791555306685,-0.2648478160097004,-0.6530467770966164,-0.762792502554421,-0.9954326222741102,0.12397198699533782,-0.277523632673107,-0.6451293417526061,-0.7684542705203411,-0.9953062096005396
35,2.3077,17.7544,108.90927,-43.96513,2.5332298,2.3714693,1.806495,2.5887134,4.4724517,-28.75253,-28.48499,-28.531181,-28.335873,0.53910464,0.5487739,-0.2194016737750146,-0.04207965543041342,-0.5754835555712875,-0.9996679316278234,0.865377771375126,-0.21733244933916115,-0.04424841925068996,-0.574028504083652,-0.9996693713340471,0.8659223958054606,-0.21171172583023318,-0.05012716570868743,-0.570064698793241,-0.9996732438682507,0.8673889207651909
37,2.4403,-14.3045,83.705765,-73.91203,2.3998108,2.3887959,2.3287385,2.5033238,8.528947,-28.459545,-28.3424,-28.426983,-28.453573,0.09119868,-0.64500874,0.12950671568653951,-0.44473678009513595,-0.3672612095292007,0.23548340829606654,-0.9994528367062142,0.1296473110193534,-0.4448514911327274,-0.3671374807737813,0.23534833218119455,-0.9994526801757252,0.1303972709352896,-0.44546315547887805,-0.36647729433237947,0.23462759142845324,-0.9994518447592257
63,4.2973,-46.0848,320.38864,-69.86521,2.8010092,2.8467278,2.816211,1.4163706,6.121659,-27.232336,-27.311668,-27.24413,-28.51057,-0.3062925,-2.0465996,-0.4508769473448353,-0.3629744732238142,-0.29927433352692623,-0.8170172304662003,-0.9874544557594346,-0.4514629531905399,-0.3623354562348053,-0.29994407835523224,-0.8167724551825899,-0.9874727879484433,-0.4510706362041554,-0.36276337645906914,-0.2994956634871674,-0.8169363808292497,-0.9874605151432189
76,5.5215,-59.35,309.86963,-57.381134,2.537588,2.5395186,2.522493,3.4555688,12.447939,-27.734034,-27.74248,-27.730242,-28.503168,-2.226024,-1.8797894,-0.44123096717724497,-0.26480692724769556,-0.18956126346722738,-0.2947509109580063,-0.9999058141177991,-0.4412528850615782,-0.2647816296748157,-0.18958748329832817,-0.2947260936182247,-0.9999058192429781,-0.44106041729702056,-0.2650038221441999,-0.18935714764541364,-0.29494424665534685,-0.9999057742223083
80,5.9073,-42.1579,321.8499,-73.93347,1.9954411,2.0119221,2.0621371,2.921525,4.9723463,-32.105236,-32.159245,-32.129467,-28.737196,-0.81380355,-0.91703945,-0.5892621222792763,0.3136644713266251,-0.10268309682628267,-0.998066855855313,0.9994789798624981,-0.589366612735447,0.3138088260781358,-0.10284153291482145,-0.9980662372034275,0.9994788130056761,-0.5896944791605847,0.31426179017960326,-0.10333870830272807,-0.9980642947540882,0.9994782890970096
85,6.0384,24.0366,114.974655,-38.41322,2.0550044,2.0421808,1.8694392,2.9318905,7.343398,-31.274534,-31.248142,-31.215567,-28.531252,-1.4001306,-0.25929624,0.996179004431168,-0.4430643427479416,0.3799193986930124,0.16982868158906736,-0.9990485733432013,0.9961799933223722,-0.4431685421370115,0.38003037622214647,0.16970270189568112,-0.999048326593897,0.9961922037368703,-0.44445646204394884,0.3814016991174433,0.1681446738948145,-0.9990452705570542
90,6.3673,-48.6386,314.39056,-67.90782,2.120224,1.8834128,1.6234717,2.315936,7.051702,-31.030106,-30.825052,-30.891945,-28.569397,0.2657627,0.31924367,-0.19976939737120253,0.37739791723170385,-0.3873465102052576,0.20519841624909327,-0.9998601087179833,-0.19756483080866433,0.3754279198743194,-0.3853939313563784,0.2029988414219214,-0.9998594651478881,-0.19570946772813078,0.37376877437423417,-0.3837493887487077,0.20114766726034197,-0.9998589216742048
92,6.54,-7.5425,104.761604,-69.51759,2.0678716,2.0579314,1.8458991,0.22657594,5.3968697,-31.620882,-31.612368,-31.568861,-28.503342,-2.572566,-0.526511,-0.13522389149969086,-0.33619130718396734,0.41320540178565185,-0.9996406177601735,0.9997729369451718,-0.13512395561945417,-0.33628157939005915,0.4132897713364686,-0.9996406908605685,0.9997729831423449,-0.1331983858128338,-0.338019596323273,0.4149144122120904,-0.9996420969713118,0.999773871611888
103,7.7564,-23.4581,70.318275,-84.105675,2.1938756,2.109645,0.46833274,1.7162203,6.3435354,-30.186508,-29.69421,-29.728989,-28.651867,1.0615311,1.0354815,0.9998937330448497,0.20759310097095726,-0.2942147832040294,-0.9999974278606408,0.9999827787012132,0.9998939297539298,0.20670642151894456,-0.2933683610111914,-0.9999974326217828,0.9999828105798318,0.9998949095309193,0.2022601932154149,-0.28912168169286123,-0.999997456338316,0.9999829693675958
105,7.8986,-56.8069,308.3834,-60.11082,1.9233072,1.8369706,1.4861157,2.4574564,5.366508,-32.107662,-31.93457,-31.953176,-28.664474,0.17102614,0.25698858,-0.2477540844394772,0.3075973054765934,-0.014436644598194331,0.37684449283301485,-0.999887059824033,-0.2470569579022848,0.30692479316762844,-0.013694175887502602,0.3762071889077058,-0.9998868919694733,-0.24489732765536879,0.30484116312445747,-0.011395798031337962,0.37423205882800753,-0.9998863707890944
112,8.6619,64.6393,121.13443,1.8261667,2.4075618,2.3858843,1.7194619,1.2223588,8.751771,-29.563198,-29.32125,-29.325586,-27.260347,0.9613119,0.9996743,0.9999798146769241,-0.13025082380706804,-0.38061217630328575,-0.1626760149092357,-0.9994160371919906,0.9999798260512169,-0.1305278743823766,-0.38037114478585277,-0.16295040785413123,-0.999415708047182,0.9999800958362584,-0.13713890500876813,-0.3745987763023607,-0.16949601642853168,-0.9994077906824121
115,8.8173,-17.6621,100.58408,-79.825195,1.7786542,1.7175281,1.5804951,0.71107256,5.3961873,-33.308495,-33.226948,-33.232643,-28.708157,-0.79284585,-0.47152838,-0.5032799125305442,0.20441326803076218,0.21337692161159766,-0.04575448422601783,0.401381018795112,-0.5029429981176479,0.20398104265361253,0.2138073766310914,-0.04620459282326831,0.4017593007009802,-0.5022835236810583,0.2031352170386856,0.21464925873031554,-0.04708501419208052,0.40249897163109305
119,9.314,-26.8927,36.389965,-86.83259,2.4598632,2.439666,2.227368,1.2934123,4.288257,-29.667223,-29.588106,-29.594627,-28.65221,-0.8112702,-0.441799,-0.5823106397242421,-0.19788683225071835,0.03610131217054554,-0.9999980196193933,0.9976317812692742,-0.582131581459792,-0.19814711752091943,0.03637189768979861,-0.999998020692117,0.9976330626213474,-0.5803748994861648,-0.2006946364582488,0.03902112895486845,-0.9999980311664655,0.9976455735059776
128,9.7862,62.9603,121.53531,0.12189149,2.3489873,1.9051042,0.74166024,2.1936765,21.19329,-27.898169,-27.561813,-27.598495,-27.714085,1.9444972,1.9833857,-0.08565228439314396,0.44623724088548405,-0.22506565434459544,-0.8709883683366523,-0.5438859132623072,-0.08090563225707995,0.4424010478610346,-0.2205231295263369,-0.8721373142348211,-0.5405112720057502,-0.07719859103960237,0.4393958494795826,-0.21697125007770468,-0.8730273809482978,-0.5378654071250452
130,9.9411,42.0653,120.615395,-20.753937,2.2988558,2.2896838,2.1888363,2.3294635,4.995551,-30.710659,-30.687445,-30.678753,-28.403719,-1.6285576,-0.80717516,0.24522849024003776,-0.5025316946494602,5.8737102105366293e-05,0.1059304203863008,-0.9999147169350784,0.24533350477318847,-0.5026152091365063,0.0001704555555697835,0.10581994318243514,-0.9999146978751966,0.24644513023563197,-0.5034989642224265,0.0013536537697804922,0.10464984143868815,-0.9999144957821926
150,11.486,-20.3654,112.1175,-83.1215,1.9567591,1.9168646,1.787327,2.1546493,6.890405,-31.712564,-31.636303,-31.650171,-28.64025,-0.45511252,-0.27565706,0.9999913447318032,-0.1537422085675209,-0.015401439957204012,0.28902503074598823,-0.42666692022786173,0.9999913510269397,-0.15409737330245338,-0.01503775364337723,0.2886916053037635,-0.42636927670150593,0.9999913697038572,-0.15515244218308546,-0.013957076242850341,0.28770048346761123,-0.4254844894107035
159,12.1685,-63.7914,303.44296,-53.33411,2.1754348,1.8663888,0.867098,1.5794494,14.480869,-29.125307,-28.810177,-28.839346,-28.637943,1.4742806,1.4792843,0.999832468159802,0.19696133383765732,-0.2791527931753197,-0.4064436193987092,-0.9998239211919462,0.9998334856286132,0.19403159072864817,-0.27634156340952015,-0.4089835081958167,-0.99982284525932,0.9998346944098327,0.1905230870469104,-0.2729732173824664,-0.41201274201741683,-0.9998215498515034
173,13.0433,64.742,123.01039,1.8703632,2.5156395,2.491476,1.826179,1.1287959,7.028636,-29.041245,-28.75016,-28.770628,-27.207932,0.87841743,0.7636758,0.9999118839259061,0.12554392156988636,-0.6190813406490242,-0.37363640899014966,-0.9996214922995601,0.9999119427817941,0.12521509052282212,-0.6188752614427107,-0.3739238094911782,-0.999621239372723,0.9999132236973111,0.11799657252053497,-0.6143340817288221,-0.3802089731858697,-0.9996156493051012
179,13.9397,45.1244,123.732124,-17.740635,1.771013,1.4424222,0.10177948,1.4735142,4.2919917,-33.69979,-33.086517,-33.14018,-28.752546,0.82950014,0.7897191,-0.9999992985692377,0.9999967177796225,0.05735786380053712,0.32682941573378693,-0.25009015492872133,-0.9999992957851731,0.9999967047518821,0.059331789389207495,0.3250591976377147,-0.24823247951422545,-0.9999993000282584,0.999996724606488,0.05632018033559102,0.3277589680308383,-0.2510658753792291
187,14.4955,63.4385,123.66344,0.57604647,1.6726426,1.122613,0.54729044,2.435102,7.3768106,-34.095955,-33.776886,-33.820705,-28.15101,0.7182074,0.774268,-0.6311204837460705,-0.0387250968551659,0.05573803683158617,0.4414957311308688,0.39197294285252354,-0.6298020860730774,-0.04090984889826947,0.057919179511584234,0.4397323600638477,0.3938233299603362,-0.6303780275580714,-0.039956196643414425,0.05696711142635997,0.44050253778870524,0.3930159986802639
191,14.5467,69.2608,123.53306,6.396929,2.552665,2.5525162,2.4630182,2.2094254,4.8986144,-29.97739,-29.927982,-29.935371,-27.47414,-0.830268,-0.9826276,-0.4969198351670682,-0.1083681096571851,-0.39896717936182535,-0.9913262916388831,0.9916201780286391,-0.49691832538874087,-0.10837005625330763,-0.39896549037037726,-0.9913263264956114,0.9916202111886072,-0.49598376770135433,-0.10959557873524393,-0.397922141980732,-0.9913477220398706,0.991640885051799
192,14.5904,-46.056,299.2362,-71.02254,2.098462,2.1823194,2.039585,2.534497,4.56688,-31.989296,-32.093937,-31.974775,-28.789984,-0.44830182,-2.0351853,-0.26781005667554497,-0.37373892776652406,0.304291296444396,-0.0980925600976376,0.3872586772350231,-0.2686584864975178,-0.37295214243480557,0.3034615374171377,-0.09718713813219904,0.3864813368413633,-0.267247740643315,-0.3742598749884815,0.3048407801876102,-0.09869238911778261,0.38777342183749564
197,14.8643,-56.9089,300.73035,-60.18506,2.514828,2.4985313,1.8067752,2.774226,13.941281,-27.670465,-27.440723,-27.449175,-28.005966,1.3820297,1.3938662,-0.028118768823675297,-0.28850148212819665,-0.5541141186378963,-0.6258287415649192,-0.9972911405250383,-0.027893248469338872,-0.2887083860928792,-0.5539576849137644,-0.6259660479146958,-0.9972899190544315,-0.02031819811458181,-0.29564082992760843,-0.5486820375977085,-0.6305537792142805,-0.9972485809013033
204,15.5091,-62.682,300.84314,-54.403248,2.0030367,1.9458236,1.6789911,2.1350188,5.616301,-31.883745,-31.734749,-31.73929,-28.747227,-0.014808808,-0.06795501,-0.24227694727343646,0.12060102916528626,0.2038866800075162,-0.40047001790738834,-0.02419669744448596,-0.24176773500252813,0.1200680205228622,0.204404993401604,-0.40092405144449644,-0.023656142411563597,-0.23976348690683993,0.11797054318888842,0.2064428360016424,-0.40270816802301246,-0.021529570890933804
206,15.5452,44.9681,124.92797,-17.86201,2.0214314,1.013181,0.00054716924,2.1228137,5.413795,-31.850664,-31.494026,-31.542336,-28.568254,0.92825437,0.96329594,0.9478195911744239,-0.28938026781458254,0.33877512550155636,0.05713305726290973,-0.9986727317107194,0.9483410312871635,-0.2940969311309502,0.34333091256799914,0.05199293826145995,-0.9986589847797408,0.9478414231769847,-0.2895770935664872,0.3389652791459943,0.056918890036821684,-0.9986721616476957
207,15.5991,10.012,127.39341,-52.764793,1.9644006,1.6457558,0.6658171,1.3216654,6.7401304,-32.21093,-31.839931,-31.885807,-28.320757,0.8332281,0.8289121,-0.9963596219584266,0.9924955582902005,0.16812594808366188,0.04304645564719827,-0.9999867226513441,-0.9963412736665955,0.9924578076518679,0.17057212762997762,0.04053244473551237,-0.9999866556086698,-0.9963301162874808,0.99243485234145,0.17205261578437178,0.03900963908243666,-0.9999866148403621
218,16.1658,-8.3125,132.989,-70.92556,2.3734674,2.2959392,1.9537519,1.7716602,4.263228,-29.702282,-29.628103,-29.607399,-28.398817,-0.97973496,-0.15717907,-0.7863659466601213,0.36150420803773897,-0.16126591325683337,-0.9978269324861342,-0.25548851547936496,-0.7859955177750748,0.3606607219045013,-0.16032102353080574,-0.997831139298271,-0.2545816818535206,-0.78458445849954,0.3574541948012053,-0.15673244276671958,-0.9978470313402907,-0.25113591914432487
235,18.0128,34.7027,127.72831,-27.977003,2.3373687,2.006159,1.2201146,1.4235885,5.153423,-29.83826,-29.584532,-29.615744,-28.535488,0.4871607,0.6080273,0.6814255647779489,0.0020999537856006808,-0.20483370780794155,-0.9998874623202348,-0.9740009389882515,0.6834000745601155,-0.0015954555462311217,-0.20129065309916094,-0.9998882909662896,-0.9738105959767251,0.685929261346513,-0.006356379094334441,-0.19671822055025956,-0.9998893495510801,-0.9735633420683675
249,18.8584,-29.2934,236.6043,-84.2885,1.8682702,1.3496611,0.14324242,1.9502013,5.54292,-32.965633,-32.66205,-32.6754,-28.760128,0.4070826,0.6144131,0.9866763400217566,-0.39523080099713864,0.5482626991481541,0.3563931319977036,-0.9988283545018567,0.986758984162005,-0.3978701801986587,0.5504494128753239,0.3536560059039654,-0.9988209969382628,0.9866789121275601,-0.3953127716866898,0.548330637761629,0.35630831782921685,-0.9988281269601591
257,19.2022,69.2415,125.19039,6.4810796,2.8148296,2.786062,1.1121222,0.36191916,7.585823,-26.963358,-26.32761,-26.428381,-27.47942,1.5749962,1.5499318,0.20978678088689706,-0.5594103532922492,-0.9983635645821842,-0.9999930593106898,0.9999950816935983,0.2102251400892165,-0.5597253541336984,-0.9983620642468676,-0.9999930656727036,0.9999950862019535,0.2245397616188683,-0.5699562997764478,-0.9983121395723378,-0.9999932709484499,0.9999952316641395
260,19.5886,-60.1426,296.8381,-56.66605,2.1720219,1.9895464,0.696963,2.3545117,4.414002,-31.226456,-30.75016,-30.790379,-28.88907,0.845491,0.8202594,0.9999995901553237,0.1754212073000078,-0.3466097427735307,-0.5643360026227034,-0.9996144670731443,0.9999995917059059,0.1735836636877944,-0.3449410722407049,-0.565626319552366,-0.999613003199685,0.9999995952683582,0.16933070270411824,-0.34107483865780136,-0.5685988233153463,-0.9996095974770126
266,20.0454,5.0911,136.17094,-57.039967,2.5491157,2.6845746,2.6102731,2.1839418,4.460002,-29.33304,-29.54507,-29.345037,-28.22008,0.48642132,-1.1301997,-0.8471720636549988,0.3080818665351725,-0.18267195891178273,-0.2492458976089985,-0.9999924705801656,-0.8477317446969876,0.3098781633464427,-0.18459087373064956,-0.24738244361177725,-0.9999925004257367,-0.8474203290916038,0.308878234047343,-0.18352256563402058,-0.2484203059154828,-0.9999924838215106
267,20.0572,-79.7412,301.32455,-37.297035,2.3834817,2.4445946,2.4520793,2.7334714,4.676848,-30.501112,-30.66184,-30.520681,-28.306606,0.31456524,-0.88117194,-0.6939580291166237,-0.018226560123340542,-0.3343152550339106,0.4414093998756243,-0.26200355878308174,-0.6943740415695931,-0.017423920742525283,-0.3350282134062002,0.4420556200606297,-0.26275119663239116,-0.6944259920963163,-0.017323641930957256,-0.3351172678225653,0.44213633052203916,-0.262844535969535
276,21.4988,-63.056,296.34128,-53.627823,2.321381,2.317166,2.2603714,2.233337,5.720891,-30.16201,-30.149519,-30.144817,-28.701683,-2.287068,-1.2156217,-0.18693632968636917,-0.4525411506021769,0.12611996265583053,-0.3310908829888453,0.25299243011389994,-0.18688582822258887,-0.4525827187610787,0.1261714236558155,-0.33113748210527894,0.2530414099621323,-0.1862204121452152,-0.4531307614171663,0.12684974632437004,-0.3317510990821843,0.2536865041497639
278,21.5898,-67.7763,297.91083,-49.010098,1.737266,1.5827928,1.1024634,1.3858486,4.44039,-34.225643,-33.905678,-33.968914,-28.957476,0.20040487,0.2487087,-0.9995177859664574,0.9998451269429043,0.1790213808308004,-0.9786846035376043,0.9934570390272376,-0.999516810198156,0.9998448135055327,0.17999971396729614,-0.9787271982275533,0.9934702120593497,-0.9995152126913043,0.9998443003487846,0.18159655393839275,-0.9787965739139504,0.993491664816434
279,21.7036,24.21,133.17609,-37.95704,2.8201225,2.8417325,2.838378,3.5557964,7.976764,-26.171343,-26.215353,-26.175827,-28.168953,-0.803825,-1.6266052,-0.27283623968580406,-0.3436476293486121,-0.7883890000704995,0.639011587481156,-0.995409250636952,-0.27315901482341126,-0.34334004636921484,-0.788520932804969,0.6392178829870998,-0.9954124442994775,-0.2731087488202886,-0.3433879345171155,-0.7885004079886919,0.6391857863843884,-0.9954119473824984
295,22.9417,-53.7733,290.05676,-62.33528,2.3552547,2.258156,2.1966033,1.5072256,7.828439,-29.600006,-29.5083,-29.550383,-28.588335,-0.43064487,-0.43611008,-0.10500048459387985,0.11252667943327815,-0.5943530068952713,-0.07159327577013397,0.32728696826942805,-0.10382064241397768,0.11134879811501544,-0.5935810230172912,-0.07277990289377301,0.32835166830913487,-0.10311216615357806,0.11064147705561042,-0.5931170138299,-0.07349219962201202,0.3289904086431033
296,23.0306,-9.9386,154.01999,-70.31441,2.7233727,2.8623946,1.1484673,3.0688057,8.783567,-27.29464,-26.896252,-26.875326,-28.24058,1.2426168,1.2012235,-0.16719491660195926,-0.6549283352211406,-0.4580207933667767,-0.999517905853114,0.8753633514038643,-0.1693409228953464,-0.6536653106994909,-0.45976421772359716,-0.9995157722380841,0.8748461364241168,-0.1535580398750833,-0.6628485675925689,-0.446889331479224,-0.9995312114709423,0.8785952225386389
309,24.3481,-32.6508,244.7201,-78.62133,2.252944,2.222056,2.1287663,2.0541873,4.145534,-30.853542,-30.77046,-30.80975,-28.683727,-0.7247156,-0.989781,0.5900720630437709,-0.38411854117321254,0.35121169228661003,-0.9996133103341156,0.9994273442027303,0.590307963376565,-0.3844270789434656,0.3515289922984885,-0.9996135901169887,0.9994277585084208,0.590988274857703,-0.38531708606038384,0.35244431749921024,-0.9996143965612357,0.9994289526554104
316,24.8971,-22.4777,192.49397,-78.132126,2.0709014,1.616103,0.05270959,2.2308414,10.466823,-29.895985,-29.452227,-29.49189,-28.907969,1.4114215,1.4447972,0.999996530388037,0.28477957687013067,0.08431137427744703,-0.7860288102464149,-0.9997702730521084,0.9999965563256825,0.28132833310441807,0.08803532333342733,-0.7874583741616102,-0.9997685429783417,0.9999965387500956,0.28367055734295477,0.08550919304452037,-0.7864894686726412,-0.999769718104312
317,25.0833,70.9042,126.94713,8.414599,2.001321,1.7905343,1.3894235,1.7920495,6.9161406,-32.52079,-32.288483,-32.32991,-28.24891,0.3676414,0.51307833,-0.8692646072457421,0.581218029014758,0.09187812930961849,0.17982682413443168,-0.1108529182901424,-0.8688135508105753,0.5799964460776847,0.09370509256034959,0.17804303945246602,-0.10903241230622908,-0.8682357639472952,0.5784335787082615,0.09603580470835653,0.17576475306420375,-0.10670787167459206
318,25.1357,-47.5047,280.91638,-67.46981,2.8653383,2.9903152,2.9141855,1.7591493,5.299161,-27.208662,-27.379118,-27.225521,-28.42709,0.5247045,-0.8213746,-0.63283452117584,0.06400222571375568,-0.4298290981948738,-0.9994975140271906,0.7960243537344526,-0.6340889475642519,0.06608849351488075,-0.4315356052864608,-0.9994954045601894,0.7952555116466218,-0.6333181788638693,0.06480601194882475,-0.4304868734868537,-0.9994967024414115,0.7957284671501357
322,25.6275,66.8341,127.93481,4.459727,2.569033,2.7476032,0.9126606,1.117745,5.0722113,-28.652807,-28.09284,-28.075771,-27.46786,1.2282324,1.1959921,0.48677853472098237,-0.17526559715663564,-0.5930480526335372,-0.840949435758736,-0.9807717673889154,0.48473802505222335,-0.1726757384890616,-0.5947766900914648,-0.8401657017326576,-0.9808732176374949,0.49571177289331053,-0.18665486142543597,-0.5853610609204846,-0.8443632440197951,-0.9803180784644417
327,26.0846,59.9975,129.50565,-2.1973364,2.6243238,2.5904734,2.4714956,1.5939137,5.109061,-28.255138,-28.167227,-28.195358,-27.515448,-0.45540392,-0.49573636,-0.11033072313694899,-0.3038048798440712,-0.5236596926255169,-0.17371232298213668,-0.9996166964061576,-0.10984266800718291,-0.30425325679934495,-0.5233010489468706,-0.17419136901348173,-0.9996163175834564,-0.1081932607447085,-0.30576720210751474,-0.5220878749776937,-0.17580949743488594,-0.9996150347315005
337,27.6144,48.814,132.83994,-12.919026,2.098816,1.7292734,0.00043535727,1.3232713,5.912389,-32.22058,-31.514763,-31.635485,-29.135868,1.1880188,1.1581787,-0.5748702582196652,0.06620594145632948,0.5806390806725104,-0.9150587478981795,-0.9920053864974573,-0.5726644056958052,0.06293124871415905,0.5828146782762152,-0.9155920636569157,-0.9919528461526284,-0.5741978403471254,0.06520652809785794,0.581304042142118,-0.9152218778678574,-0.9919893849954777
347,28.3257,54.2738,131.96814,-7.508969,1.9180267,1.854085,1.7571605,2.5835853,6.311724,-32.826,-32.747574,-32.76835,-28.475456,-0.6414175,-0.49461538,0.43180360700728126,-0.513736331597823,0.3853191951113664,-0.05046651209470834,0.20886569526293722,0.4322537333616077,-0.5141435846904293,0.3857903657912779,-0.05101849600356012,0.20939493302428366,0.43287737245832314,-0.5147077227033113,0.38644312680545456,-0.051783607069532285,0.21012830271378205
351,28.6607,0.8619,153.99019,-58.14662,1.72663,1.1371852,0.001501714,1.6091123,4.152843,-33.697525,-33.10856,-33.135864,-28.550772,0.8021598,0.82149917,-0.9997831227188959,0.9991671911202119,-0.07958508844690021,0.5331388044490233,-0.9988429830524236,-0.9997820169786215,0.9991629463916754,-0.07705767592514978,0.5313161565953877,-0.9988370868783146,-0.9997841150442844,0.9991710004631136,-0.08186341069459034,0.5347782537343244,-0.9988482745335359
353,29.0777,-24.3345,205.71896,-75.13678,1.863597,1.7728586,1.5875527,3.6101394,9.560699,-31.245943,-31.03069,-31.118317,-28.413452,0.59386605,0.46606618,0.9998833795035129,0.49485618382816066,-0.26386243540823345,0.3023489695203205,0.14980048187297793,0.9998835493750413,0.4943055589304365,-0.2631841053873048,0.3016865071307377,0.15051298144164424,0.999883839686077,0.49336181219582453,-0.26202207790255255,0.3005516239272323,0.1517325518763287
359,29.6173,12.5034,147.38742,-47.16051,2.9552162,2.8737953,1.5856178,1.7798232,4.274999,-25.531338,-25.154284,-25.187485,-28.12899,0.74559444,0.73684925,-0.4365019532340549,-0.989690894256031,-0.9994023680428358,0.9999891930263788,-0.9993485074932293,-0.4354018999148676,-0.9897187155813868,-0.9994007429710842,0.9999891636317328,-0.9993467360357539,-0.42334409800909717,-0.9900167609950967,-0.9993827654839226,0.9999888384460481,-0.9993271388836807
362,29.7665,33.2175,138.85968,-27.553938,2.021613,2.000094,1.8236595,3.1384318,7.159067,-31.448942,-31.355005,-31.37162,-28.48169,-0.19333912,0.0011274418,0.12668775728505854,-0.02785785661430286,-0.23616632733833004,0.5513302150861413,-0.9999884829441864,0.12689477552715825,-0.02806808386098145,-0.23596760899822164,0.5511837004021479,-0.9999884780957636,0.12843742265708064,-0.0296349852393392,-0.2344861860708,0.550091002866499,-0.9999884419022064
371,30.6203,29.7292,140.86646,-30.656414,2.1965,2.2280047,2.239955,1.7174636,6.8882446,-30.8178,-30.87349,-30.831821,-28.353273,-0.60129285,-1.2803203,-0.28291739423367845,-0.13764821936136976,-0.1717988258685193,-0.10081067355256827,0.400119976703923,-0.283250958537709,-0.1372924553751933,-0.17215070929917745,-0.10045174990374954,0.3998154074995039,-0.28337943608891397,-0.1371554026455145,-0.17228624979856208,-0.1003134856511605,0.39969804298614314
380,31.1953,66.9372,130.0389,5.082897,2.5340078,2.4259408,1.5284573,1.7618364,9.511483,-28.08325,-27.745378,-27.779175,-27.511642,1.4174541,1.4338847,0.034834213861753886,-0.13207707159394494,-0.35787337117038276,-0.9997649814513995,-0.7707154745113104,0.036306954311914004,-0.1335256793633443,-0.3565868939721904,-0.9997656734872542,-0.7701161100861713,0.04473233070674242,-0.14180497341239995,-0.34919865084826623,-0.999769594948345,-0.7666595866718795
398,32.464,26.4335,143.97766,-33.213352,2.2450566,2.2154841,1.9441824,1.9660838,5.3428183,-30.33607,-30.236504,-30.239317,-28.435497,-0.6485362,-0.21733823,-0.16559358688157916,-0.1259095214439357,-0.10296731927967805,-0.1690544690522889,-0.9995643889373387,-0.16525821000486413,-0.126248824879275,-0.1026261687051676,-0.16938937769155374,-0.9995640885039475,-0.16251934878972374,-0.12901743725312703,-0.09984053573023773,-0.17212182152105357,-0.9995616283948292
405,32.8999,62.3234,132.09172,0.885798,2.6623602,2.620787,2.3605368,1.9795024,5.442659,-28.391088,-28.273363,-28.292038,-26.998444,0.10750628,0.19860052,0.29964702269174165,-0.4415627441519251,-0.09680784690189248,-0.7165188145685265,-0.9963549916367785,0.3002084629767642,-0.4420593113441456,-0.09619654435975628,-0.716818925368867,-0.996350499140409,0.30345388302925147,-0.4449276766489062,-0.0926577349766309,-0.7185504456319846,-0.9963243913743994
406,33.0445,53.3507,134.92581,-7.630409,2.2148967,1.8793966,1.0610654,1.174217,43.544758,-26.7232,-26.44461,-26.48742,-27.864435,2.4052045,2.4485624,0.41037698763021047,0.1403092848003173,-0.2927689901651917,-0.792244267521016,-0.998802978714626,0.41318695138323003,0.13699061332659762,-0.28967223636748995,-0.7935008337598152,-0.9987948552406956,0.4163536708991078,0.13323575312815233,-0.2861646049128423,-0.7949130376398831,-0.9987856069667972
418,33.7602,-53.5004,278.26434,-59.439705,2.0064764,1.4722898,0.9464515,2.3289406,4.2168345,-32.815765,-32.584984,-32.63618,-28.862375,0.03346594,0.094898306,-0.5349581851814065,0.1706309248745602,0.3497498152566376,0.13477557701161355,-0.9997493438372584,-0.5321779170547061,0.16685481163984212,0.35315650839890483,0.13095737613204728,-0.9997473879848923,-0.5313835118000706,0.16577778614060726,0.35412561153883787,0.12986857247468026,-0.9997468278177432
442,35.6853,50.2712,137.51425,-9.997538,1.9020914,1.6430304,1.1617072,2.4647171,5.1404505,-32.879524,-32.74333,-32.763924,-28.487524,-0.19517855,0.24991915,-0.6370579263341072,0.3705451120493698,-0.21229616478830607,0.5981217304453463,-0.45415862827426495,-0.6358860996034101,0.3688445310037254,-0.21041437591928897,0.5968551394316679,-0.4525937183584669,-0.6347297535674522,0.3671682003367177,-0.20856054972869328,0.5956055050549895,-0.45105062567110044
453,36.2141,29.6292,146.1344,-28.999453,2.8368835,2.8247685,2.6997802,1.8727616,4.527594,-26.848461,-26.83278,-26.81194,-28.182579,-1.9751835,-0.7515032,-0.774748842078311,0.09709294553502922,-0.44427274751581,-0.9999052693450561,-0.855201252291294,-0.7746706466208904,0.09689923070698142,-0.4441158199110848,-0.9999053063715513,-0.8551487264528711,-0.7738857346453791,0.09495741086087311,-0.44254114517989374,-0.999905676806062,-0.8546211763092968
