,Source_Name,Conf_68_SemiMajor,Conf_68_SemiMinor,Conf_95_PosAng,ROI_num,Extended_Source_Name,Signif_Avg,Pivot_Energy,Flux1000,Unc_Flux1000,Energy_Flux100,Unc_Energy_Flux100,SpectrumType,PL_Flux_Density,Unc_PL_Flux_Density,PL_Index,Unc_PL_Index,LP_Flux_Density,Unc_LP_Flux_Density,LP_Index,Unc_LP_Index,LP_beta,LP_SigCurv,PLEC_Flux_Density,Unc_PLEC_Flux_Density,PLEC_Index,Unc_PLEC_Index,PLEC_Expfactor,Unc_PLEC_Expfactor,PLEC_Exp_Index,PLEC_SigCurv,Npred,Variability_Index,Frac_Variability,Unc_Frac_Variability,CLASS1,Flags,Flux50_100,Flux300_1000,Flux1000_3000,Flux3000_10000,Flux10000_30000,Flux30000_100000,BLLness,FSRQness
4557,4FGL J2052.8+5739,0.06932015,0.051373385,-67.47,1659,,5.477932,1230.7882,3.0767225e-10,5.635306e-11,5.1136235e-12,1.0748384e-12,PowerLaw,2.863095e-13,5.042024e-14,2.5946186,0.121613085,3.4090634e-13,6.332972e-14,2.6295688,0.19768786,0.13025875,1.5424056,3.3981598e-13,1.11035814e-13,2.1694033,0.7992958,0.004670733,0.008503585,0.6666667,1.5599815,606.80786,8.89253,0.22227725,0.34551418,unid,1,7.842967164606307e-09,1.932586313202478e-09,1.7522364115230005e-10,8.246274496581663e-11,3.530737171814763e-13,4.5987985216266146e-15,Non-BLL,Non-FSRQ
4560,4FGL J2054.1-4054,0.108790696,0.09583942,87.54,1168,,7.2957416,803.6088,2.4487173e-10,4.291376e-11,3.4980404e-12,5.1612555e-13,PowerLaw,6.202929e-13,8.997428e-14,2.473797,0.110398784,7.119635e-13,1.1767323e-13,2.3928187,0.15721592,0.11036595,1.4514449,7.0112183e-13,1.1088168e-13,2.0587258,0.30336475,0.0043723756,0.003129348,0.6666667,1.7485999,549.2767,9.164742,0.2254286,0.2675817,unid,1,7.900426732092292e-13,1.3036141055522421e-09,1.7300713639478715e-10,6.101662231028371e-11,1.4592953607049024e-15,1.2981559186983627e-15,Non-BLL,Non-FSRQ
4561,4FGL J2054.2+6904,0.03206982,0.028739491,63.87,777,,11.988127,1169.0251,6.155407e-10,6.7641726e-11,4.1317444e-12,5.7808673e-13,LogParabola,4.4835023e-13,4.8448282e-14,2.3836496,0.07245418,6.3692503e-13,7.63736e-14,2.1428852,0.13992171,0.34640026,4.4040375,6.025665e-13,7.165042e-14,1.3781421,0.254239,0.009387782,0.0025025918,0.6666667,4.082032,671.6379,3.775213,0.0,9.999999,unid,0,6.20073740617566e-12,1.751527478610626e-09,5.116089218937248e-10,6.531931939779412e-11,7.827879837385421e-12,2.4678766485035845e-17,Non-BLL,Non-FSRQ
4570,4FGL J2056.4-5922,0.04761135,0.03910051,37.3,1747,,9.219944,960.8745,2.9153613e-10,4.084779e-11,3.9548456e-12,4.9448667e-13,PowerLaw,4.5855155e-13,5.584276e-14,2.4262311,0.09446422,5.467383e-13,7.5327826e-14,2.3109362,0.15873316,0.1636646,2.1369362,5.4521876e-13,7.359295e-14,1.785298,0.35396302,0.00645177,0.0035110745,0.6666667,2.5440013,628.2029,3.381748,0.0,10.0,unid,0,3.578810511828401e-11,1.0782157389144231e-09,2.8556726427986234e-10,6.861192863860666e-11,1.6521607178815112e-18,4.0938951916650004e-17,Non-BLL,Non-FSRQ
4575,4FGL J2058.0+3338,0.055258762,0.049769893,79.16,528,,5.885849,1985.1611,3.3990613e-10,6.593508e-11,1.6046434e-12,3.6649563e-13,LogParabola,6.407748e-14,1.3503169e-14,2.2255034,0.13050263,1.1428849e-13,2.5728046e-14,1.988496,0.31639478,0.63478476,3.406903,1.11197665e-13,4.025161e-14,0.25414678,1.723841,0.015045977,0.014290247,0.6666667,3.3637385,173.32124,4.327978,0.0,10.0,unid,0,7.086105591191938e-10,3.954527677541009e-11,2.7305080418926764e-10,6.944293751143249e-11,2.660945465707276e-12,1.328506591506142e-15,Non-BLL,Non-FSRQ
4576,4FGL J2058.5-1833,0.03638691,0.03028131,65.04,88,,4.7826095,42581.164,3.2681205e-11,1.9907508e-11,8.040118e-13,3.3637475e-13,PowerLaw,1.1007769e-16,4.4552596e-17,1.2488985,0.24223451,1.3500427e-16,7.457617e-17,1.2231098,0.3085202,0.09165068,0.59297884,1.3982017e-16,1.0798393e-15,0.8601837,3.037869,0.00033022862,0.0024813218,0.6666667,0.70814925,16.48595,7.64018,0.0,10.0,unid,0,3.1405930633887635e-10,6.660829873772478e-12,3.0397808836041262e-12,1.3542195143045888e-11,6.915235745141857e-12,7.331265802767994e-12,Non-BLL,Non-FSRQ
4579,4FGL J2100.0+1445,0.04495942,0.043232586,15.55,888,,5.5924134,1169.2151,2.2198964e-10,4.4374573e-11,3.0596183e-12,6.1249064e-13,PowerLaw,2.1865088e-13,4.1231822e-14,2.4413342,0.12521014,3.2086286e-13,6.3514766e-14,2.7499206,0.31646547,0.45193818,1.8134255,2.1377243e-13,4.206579e-14,2.4774928,0.14935628,-0.00025812065,0.000546924,0.6666667,0.38458508,398.98386,4.717168,0.0,10.0,unid,0,1.4195868924815613e-09,1.188385945205539e-09,2.1273327543980258e-10,8.994863881506276e-12,1.3979309246639482e-12,5.255953658411805e-12,Non-BLL,Non-FSRQ
4580,4FGL J2100.0-4356,0.049153164,0.04452771,-5.96,1164,,6.9914885,1187.7604,2.3199813e-10,4.004938e-11,2.9565699e-12,4.8230685e-13,PowerLaw,2.1067193e-13,3.3245095e-14,2.3610806,0.12660764,2.2672004e-13,4.0955087e-14,2.3087037,0.16510905,0.057763245,0.73669803,2.2823244e-13,3.9417085e-14,2.0778027,0.31913945,0.0020813257,0.0022962915,0.6666667,1.1373963,422.9322,4.465901,0.0,9.999999,unid,0,2.3906192581080177e-08,8.697262909862502e-10,1.4120724034505372e-10,6.753594905539728e-11,6.518367876712228e-12,1.2197790601164158e-16,Non-BLL,Non-FSRQ
4583,4FGL J2101.8+5044,0.065558106,0.05353193,66.48,174,,4.2913218,1505.137,5.454937e-10,1.1378367e-10,9.039843e-12,2.3139069e-12,PowerLaw,3.0101317e-13,6.222358e-14,2.5924673,0.1323695,3.8870944e-13,9.104116e-14,2.5984547,0.24515831,0.19950794,1.65354,4.0722105e-13,9.575605e-14,1.7259172,0.7878814,0.008502958,0.007246747,0.6666667,1.7170482,645.7552,3.642228,0.0,9.999999,unid,8,2.6443418635335725e-11,3.332323528226766e-09,6.35002550541941e-10,7.57018128738629e-11,3.5494422655046374e-17,9.432804201365413e-14,Non-BLL,Non-FSRQ
4589,4FGL J2104.0+4623,0.053223565,0.046192873,16.76,753,,6.5809345,1486.0653,7.950028e-10,1.2645579e-10,3.7710954e-12,7.8260787e-13,LogParabola,3.1017737e-13,5.4715943e-14,2.5104234,0.113125995,5.1407213e-13,9.249034e-14,2.1217935,0.291456,0.7369827,3.766843,4.979936e-13,1.1943482e-13,0.19819297,1.5614401,0.020749314,0.01391192,0.6666667,3.814335,432.57355,5.0084076,0.0,10.0,unid,16,5.9053743228787425e-08,1.2608781796430435e-09,6.5878885679993e-10,9.800927430747564e-11,2.5932111885900062e-14,1.2424393619773957e-14,Non-BLL,Non-FSRQ
4592,4FGL J2104.4+2116,0.022078836,0.018440146,69.63,1275,,8.671182,2358.6252,3.396611e-10,5.381615e-11,3.8782298e-12,6.481901e-13,PowerLaw,6.19608e-14,9.815487e-15,2.193353,0.11745709,5.5189906e-14,1.025041e-14,2.2049627,0.09305709,-0.048837412,1.2278332,5.938363e-14,9.706298e-15,2.2812836,0.12492407,-0.00031210328,0.00022726573,0.6666667,1.0005647,408.85013,4.64762,0.0,9.999999,unid,0,6.327203205813703e-10,1.3792750275243293e-09,1.743595545722343e-10,5.755683429864433e-11,1.8574102325641384e-11,1.1264600363602995e-11,Non-BLL,Non-FSRQ
4595,4FGL J2105.9+7508,0.0264576,0.023003928,5.44,1004,,8.07795,2292.9172,3.2576675e-10,4.9899102e-11,3.767521e-12,6.181488e-13,PowerLaw,6.3190325e-14,9.679729e-15,2.2214017,0.111674085,7.2144696e-14,1.2796734e-14,2.1555002,0.15424918,0.0905243,1.261737,6.97657e-14,1.1965123e-14,1.9600234,0.27083266,0.0013219259,0.0013230128,0.6666667,1.2764605,480.28796,2.4730692,0.0,10.0,unid,0,2.0178440252038854e-08,1.0110704495858158e-09,2.401615850633476e-10,7.082148062442783e-11,1.7605899377270973e-11,2.6119488516496148e-12,Non-BLL,Non-FSRQ
4598,4FGL J2107.7+3529,0.38730475,0.21548453,-83.69,1044,,4.130099,1154.6195,2.0983865e-10,5.0894046e-11,2.9081195e-12,7.049267e-13,PowerLaw,2.1371297e-13,4.8504037e-14,2.4464638,0.15837,2.5558223e-13,6.503876e-14,2.4113548,0.21469541,0.124499865,1.0735117,2.3631498e-13,5.9067714e-14,2.2125106,0.35117486,0.0021246776,0.0029865243,0.6666667,0.6982424,343.58777,45.05627,1.4820349,0.46392775,unid,256,1.1710339642423406e-10,1.0459277888230645e-09,1.835098045743777e-10,1.4073864469665853e-11,3.86741983923744e-12,2.4869024974240187e-15,Non-BLL,Non-FSRQ
4600,4FGL J2108.0+5155,0.039778907,0.032193165,19.54,150,,13.774643,1333.6948,2.01923e-09,1.7281201e-10,2.3360182e-11,3.0232036e-12,LogParabola,1.1028969e-12,1.1008659e-13,2.536392,0.06195975,1.6932461e-12,1.4711354e-13,2.6895251,0.11482548,0.22314437,3.570739,1.6593655e-12,1.5882858e-13,1.9636153,0.21586494,0.0071902797,0.0026441826,0.6666667,3.0568247,1877.3702,5.967626,0.0,10.0,unid,4,5.8852720030699857e-08,1.0884768641972187e-08,1.8990065075996654e-09,2.0940085776466333e-10,1.2336709778737465e-11,6.199662094460989e-13,Non-BLL,Non-FSRQ
4606,4FGL J2109.6+3954,0.019303564,0.0183168,-89.02,1555,,9.590354,13253.664,1.7408852e-10,4.0193755e-11,3.8155585e-12,7.7719846e-13,LogParabola,2.4650637e-15,4.513321e-16,1.6089301,0.10868815,4.163502e-15,8.884259e-16,1.3932209,0.2097381,0.34704363,3.225552,3.7956347e-15,8.492948e-16,0.61459994,0.36905634,0.0017468557,0.00070796005,0.6666667,3.140182,65.74415,11.901577,0.35027337,0.35383144,unid,4,8.565247578036506e-13,1.5556576860031868e-10,4.223826583632517e-12,8.164770942675759e-11,4.4009296207292437e-11,2.1020038140640018e-11,Non-BLL,Non-FSRQ
4612,4FGL J2112.5-3043,0.010977746,0.010854401,-1.66,61,,50.30826,1343.1049,3.4017642e-09,1.2436419e-10,1.8453118e-11,8.1383305e-13,LogParabola,1.4889202e-12,5.0713394e-14,1.994845,0.023742734,2.1403968e-12,8.7331773e-14,1.6047975,0.059643,0.42243305,14.566779,2.029347e-12,8.152431e-14,0.6773737,0.13755566,0.010550765,0.0011573188,0.6666667,14.829164,1840.358,6.267695,0.0,10.0,unid,0,1.5037384670790743e-08,3.822410832299283e-09,2.5359803146329796e-09,8.145106811241476e-10,3.5226665334731067e-11,1.5507955654364561e-15,Non-BLL,Non-FSRQ
4614,4FGL J2114.3+5023,0.03028131,0.026272582,19.36,174,,10.469323,1519.6067,1.1408676e-09,1.1955176e-10,1.7406776e-11,2.2289746e-12,PowerLaw,6.0568054e-13,6.263076e-14,2.52902,0.07449078,7.266807e-13,8.426359e-14,2.3840964,0.14172092,0.17681062,2.497439,7.173089e-13,8.177873e-14,1.9153112,0.31432804,0.0044773584,0.0022017562,0.6666667,2.9650187,1267.05,9.804362,0.16602252,0.16378163,unid,0,2.301772550339365e-09,5.384772627792245e-09,1.1131531252317473e-09,2.2637344776477164e-10,1.5946766476759855e-11,9.040019480669012e-16,Non-BLL,Non-FSRQ
4618,4FGL J2114.9-3326,0.02824611,0.027506037,5.08,273,,7.1942315,1949.6924,2.8139652e-10,4.7491698e-11,3.3012787e-12,5.9262334e-13,PowerLaw,7.851585e-14,1.3192061e-14,2.2480276,0.13817304,7.378638e-14,1.4191717e-14,2.2685244,0.11997348,-0.033460304,0.6117344,7.703973e-14,1.3344032e-14,2.290358,0.16314362,-0.00017739208,0.00040240845,0.6666667,0.3607178,397.9486,8.916551,0.28739932,0.31174675,unid,0,4.395857455818941e-09,1.0390402982451974e-09,1.3300803514137982e-10,7.98077159913646e-11,1.02314782080698e-12,3.74761636653953e-12,Non-BLL,Non-FSRQ
4624,4FGL J2116.2+3701,0.04761135,0.038792145,43.44,261,,11.565815,1173.7994,7.5259937e-10,8.473696e-11,4.024019e-12,4.3433912e-13,LogParabola,5.3978447e-13,6.106299e-14,2.486781,0.075297646,9.911043e-13,9.988643e-14,2.38496,0.20219456,0.99863696,6.4289584,9.107169e-13,8.6199616e-14,0.20393525,0.23028238,0.027803617,0.0012553988,0.6666667,6.400945,604.1292,4.994043,0.0,10.0,unid,2048,1.188350196024146e-09,2.1481942891199424e-09,6.694590992673e-10,4.016077748136837e-11,4.031665138456292e-13,4.439845483415175e-16,Non-BLL,Non-FSRQ
4626,4FGL J2117.0+1344,0.045946185,0.04021062,-62.56,1365,,10.2526,1070.2026,4.4637039e-10,6.082241e-11,3.1521584e-12,5.9330974e-13,LogParabola,4.146076e-13,5.199158e-14,2.3083036,0.09154305,5.3573855e-13,7.797398e-14,2.0772626,0.18147235,0.28005946,2.9730527,5.142627e-13,7.841329e-14,1.4650668,0.43180272,0.007928151,0.004350898,0.6666667,2.962947,395.89838,11.335829,0.22282591,0.20212057,unid,0,2.5108370937942937e-10,1.1580146841438932e-09,3.113679591937313e-10,9.026112496313132e-11,6.587738167473933e-12,1.7841374722954917e-15,Non-BLL,Non-FSRQ
4627,4FGL J2117.1-5307,0.026272582,0.025409166,-9.21,82,,8.904175,2310.954,2.6718547e-10,3.9396597e-11,2.9680952e-12,4.381962e-13,PowerLaw,5.0786713e-14,7.479063e-15,2.0543404,0.10674438,5.845972e-14,1.0021491e-14,1.9455152,0.17854255,0.1103891,1.5003021,5.8802796e-14,1.0138549e-14,1.6093389,0.3634737,0.0021964705,0.0018777095,0.6666667,1.692723,317.58804,20.380241,0.71211433,0.27846473,unid,0,1.0469468847418284e-08,7.005261370984783e-10,1.627568496642695e-10,8.11535075251335e-11,1.694944531949183e-11,9.054777970983734e-15,Non-BLL,Non-FSRQ
4631,4FGL J2117.9+3729,0.033488292,0.030219637,12.18,261,,10.7940035,1339.9095,5.747239e-10,6.544613e-11,7.6530145e-12,9.100292e-13,PowerLaw,4.004595e-13,4.3549376e-14,2.40792,0.082596436,4.592392e-13,5.899833e-14,2.327433,0.14370975,0.11877683,1.6133217,4.649439e-13,5.87947e-14,1.8866516,0.34979755,0.0042534494,0.0027559313,0.6666667,2.2129319,880.8197,1.6757568,0.0,10.0,unid,0,2.077925920218604e-08,1.6504072553047422e-09,6.028366694721399e-10,1.158331625061848e-10,8.23108161490671e-12,2.5523548508407266e-16,Non-BLL,Non-FSRQ
4634,4FGL J2118.3+4055,0.03959389,0.025594182,3.06,1555,,4.0872607,10935.856,1.121424e-10,4.5150633e-11,1.51957e-12,5.048735e-13,PowerLaw,1.401407e-15,4.643465e-16,1.699718,0.19823603,2.0349325e-15,7.928322e-16,1.5009036,0.36398426,0.23697759,1.4448935,1.7656396e-15,6.8963496e-16,1.1266977,0.44702193,0.0009540787,0.0008160636,0.6666667,1.2896647,70.212494,7.4780025,0.0,10.0,unid,256,1.2985262642928319e-08,1.5924688664633625e-14,1.0439050882396494e-14,4.221339597321183e-11,1.471375105088768e-11,4.77117911151792e-12,Non-BLL,Non-FSRQ
4639,4FGL J2120.0+5257,0.064262986,0.045329455,67.23,1538,,5.097424,1192.4551,6.035119e-10,1.1169324e-10,1.0697883e-11,2.2535313e-12,PowerLaw,6.2212144e-13,1.1126611e-13,2.640722,0.111196294,7.809914e-13,1.5066968e-13,2.625005,0.19031508,0.14546229,1.7882298,7.6981856e-13,1.4694248e-13,2.1229463,0.37763757,0.005088979,0.0035557218,0.6666667,1.8797178,790.2741,2.800497,0.0,10.0,unid,9,7.393017448231731e-11,2.3915880387193056e-09,8.39946390218671e-10,7.297693005448025e-11,9.42797055702993e-12,7.288908564140795e-16,Non-BLL,Non-FSRQ
4642,4FGL J2121.8-3412,0.049584873,0.038977165,-6.58,273,,5.3115435,4442.996,1.4986994e-10,4.2465337e-11,9.870933e-13,2.5416214e-13,LogParabola,7.195062e-15,2.1245878e-15,2.0008323,0.18513885,1.7393366e-14,4.4030776e-15,1.778002,0.4240917,0.99982375,3.8172035,1.4591045e-14,3.7605895e-15,9.9529625e-06,0.0036212353,0.0097841015,0.0018180767,0.6666667,3.476355,52.025593,4.8478584,0.0,10.0,unid,2048,5.653964404680242e-15,1.0040172903139077e-14,7.515910116495661e-11,6.596630880428833e-11,1.0047925165512783e-11,1.9855898857096033e-16,Non-BLL,Non-FSRQ
4647,4FGL J2125.6+0458,0.114957966,0.053161893,-13.67,1050,,5.2113295,4701.525,1.6508667e-10,4.203994e-11,1.913384e-12,4.5950857e-13,PowerLaw,7.97895e-15,1.9161831e-15,1.8983309,0.1664727,9.451032e-15,2.6299096e-15,1.7869235,0.2503789,0.11290569,0.9809017,8.901521e-15,2.308235e-15,1.614627,0.34262782,0.0007761036,0.0009108592,0.6666667,0.9739,132.6291,4.217981,0.0,10.0,unid,257,1.03971398157654e-09,7.245858080207057e-11,8.556193947795165e-11,5.173816583492474e-11,1.340932139631823e-11,5.592514732560838e-12,Non-BLL,Non-FSRQ
4659,4FGL J2130.8+2649,0.097751275,0.08060626,34.25,885,,5.1755743,1090.9076,2.8096986e-10,6.191103e-11,1.634968e-12,3.3445748e-13,LogParabola,2.2100982e-13,5.193273e-14,2.4845173,0.1410154,4.633259e-13,8.781952e-14,2.4172907,0.372588,0.99850035,3.6677802,4.1921889e-13,7.5805126e-14,0.17293818,0.35558963,0.02997129,0.001926107,0.6666667,3.6078756,253.18016,7.7064915,0.030382572,2.2671363,unid,2048,8.532637374436547e-10,8.692715436353637e-10,2.3386709235850844e-10,3.933042693610167e-12,4.518394339236842e-12,6.454668461367994e-16,Non-BLL,Non-FSRQ
4661,4FGL J2131.4-1124,0.10219172,0.0836899,68.79,972,,4.6202164,936.57227,1.7176e-10,4.025265e-11,2.39283e-12,5.093394e-13,PowerLaw,2.9296024e-13,6.060171e-14,2.4512684,0.14733794,4.4582897e-13,1.0407932e-13,2.2652154,0.3321724,0.5040587,2.3591137,4.2877288e-13,1.00276e-13,0.95838577,0.92079467,0.01866397,0.011967878,0.6666667,2.3763397,329.87457,7.5192113,0.0,10.0,unid,0,6.082191000844617e-11,9.748293283706744e-10,1.7939745522443928e-10,1.530249885139945e-11,1.0025213130002819e-17,2.72434245301989e-12,Non-BLL,Non-FSRQ
4667,4FGL J2133.1-6432,0.027136,0.02349731,-35.94,394,,20.914137,1222.1138,9.306434e-10,7.047672e-11,4.8658803e-12,4.812583e-13,LogParabola,6.024117e-13,4.30263e-14,2.345508,0.05614414,8.832942e-13,7.4848215e-14,1.9596391,0.13209511,0.59000427,6.8084345,8.4764953e-13,7.356949e-14,0.57816184,0.424092,0.01713248,0.004340831,0.6666667,6.6906996,742.9884,5.61372,0.0,10.0,unid,0,1.2284740065482413e-11,1.7324494061554674e-09,7.872694163246763e-10,1.2365394819191522e-10,3.56216336809545e-12,1.5743372580186133e-16,Non-BLL,Non-FSRQ
4683,4FGL J2141.4+0733,0.17915927,0.11094924,30.28,391,,5.241922,870.6215,1.854682e-10,4.1115878e-11,2.9949125e-12,6.21798e-13,PowerLaw,4.168495e-13,7.9803426e-14,2.5731359,0.1452433,4.927676e-13,1.1166446e-13,2.5384784,0.1893004,0.12627429,1.0618103,4.3867853e-13,9.657353e-14,2.4708223,0.29722852,0.0011701122,0.0030085207,0.6666667,0.2636307,428.53168,2.6501305,0.0,10.0,unid,0,4.9187515172022245e-11,1.0860790045086333e-09,1.810739336249867e-10,1.396556221361367e-11,4.3973172826225167e-16,6.4981891395587965e-12,Non-BLL,Non-FSRQ
4688,4FGL J2142.5-2029,0.03169978,0.029294547,70.38,739,,6.7285604,3520.1545,1.7927237e-10,3.8813952e-11,1.9987343e-12,4.2329652e-13,PowerLaw,1.4549124e-14,3.0563107e-15,2.013633,0.16658393,1.27135774e-14,3.2239383e-15,2.0668244,0.12976909,-0.06264164,0.9746385,1.430437e-14,3.136883e-15,2.0593014,0.21539502,-0.00012744838,0.00040545326,0.6666667,0.26227158,178.6582,4.305344,0.0,10.0,unid,4,1.1094766598496175e-12,4.074040271806467e-10,1.4311059282068328e-10,1.9953845867282105e-11,1.4951971952226195e-11,1.1202502467333453e-11,Non-BLL,Non-FSRQ
4694,4FGL J2143.4+6608,0.03095971,0.028307782,-14.53,777,,6.679161,1754.3716,3.9187242e-10,6.1599226e-11,5.4978426e-12,1.0261242e-12,PowerLaw,1.4361385e-13,2.2515882e-14,2.4576886,0.10280098,1.6826444e-13,2.866029e-14,2.5300617,0.16860415,0.1028814,1.4369049,1.4892783e-13,3.482857e-14,2.3980258,0.111868404,0.00047159955,0.0014839461,0.6666667,0.44271725,670.9768,4.744019,0.0,10.0,unid,0,1.909411101452818e-10,2.1220492030238347e-09,3.823783789602686e-10,3.803846820860102e-11,9.122581162701593e-12,5.747153187379839e-12,Non-BLL,Non-FSRQ
4698,4FGL J2144.2+7709,0.044651058,0.033303276,84.19,1004,,5.662471,3860.3801,1.9650336e-10,5.0398387e-11,1.0669004e-12,2.2422563e-13,LogParabola,1.1185452e-14,2.7486497e-15,2.0413635,0.13354264,2.5207163e-14,5.297598e-15,2.0053542,0.42300248,0.99953884,3.5271022,2.2526221e-14,7.368127e-15,0.00084284856,0.07398137,0.011995865,0.004408943,0.6666667,3.4463403,100.464195,7.6558304,0.19039664,0.51426554,unid,2048,4.5015135689092586e-14,9.774542286677956e-12,6.91280921394366e-11,9.755594249094557e-11,1.724128327086627e-12,2.3976979256212783e-12,Non-BLL,Non-FSRQ
4717,4FGL J2151.2-4034,0.05044829,0.042245816,25.68,1488,,6.022267,2242.1526,1.8253396e-10,3.6875926e-11,2.0275595e-12,4.098461e-13,PowerLaw,3.6938832e-14,7.442401e-15,2.059652,0.15194911,4.649925e-14,1.18400315e-14,1.474054,0.5830077,0.434853,1.821885,4.5650133e-14,1.14676614e-14,0.6892277,0.96019125,0.007123843,0.0053132134,0.6666667,2.08645,211.85797,2.2964978,0.0,10.0,unid,0,7.336385277056934e-09,4.5758996591871437e-10,1.199234461735088e-10,6.687898151946925e-11,4.6752020657625515e-12,9.652669941088575e-16,Non-BLL,Non-FSRQ
4720,4FGL J2152.0+4718,0.06216611,0.04502109,-48.62,379,,8.669961,856.4287,4.746713e-10,6.706714e-11,7.869842e-12,1.0384629e-12,PowerLaw,1.1302137e-12,1.3513783e-13,2.59281,0.096689425,1.1880861e-12,1.6952444e-13,2.5699842,0.11894079,0.03615222,0.49300927,1.1715547e-12,4.2672338e-13,2.4875834,0.85952646,0.001069744,0.007762078,0.6666667,0.6146814,936.19495,4.9244657,0.0,10.0,unid,0,1.9295892883519628e-08,2.6603594882601556e-09,4.3397793692001585e-10,6.392957691003787e-11,4.723316789773113e-12,4.23065965940439e-12,Non-BLL,Non-FSRQ
4734,4FGL J2159.6-4620,0.018995201,0.018193455,-88.69,1211,,10.728756,6445.55,2.086718e-10,3.760557e-11,2.8787487e-12,5.0253725e-13,PowerLaw,6.4726065e-15,1.0786313e-15,1.6826057,0.11327135,7.176283e-15,1.4802859e-15,1.6104342,0.16809596,0.057544842,0.7953223,6.9857577e-15,1.2800726e-15,1.507976,0.22615384,0.00033480022,0.00040314233,0.6666667,0.9533182,150.54802,13.8186455,0.48176613,0.29048544,unid,4,4.505067380342759e-13,1.24676463597595e-10,9.881172963188689e-11,7.05981870186001e-11,2.5559705393862764e-11,1.3897378040028663e-11,Non-BLL,Non-FSRQ
4739,4FGL J2201.0-6928,0.032131493,0.027506037,-83.9,141,,12.137498,1788.7695,4.141914e-10,5.0713253e-11,1.9764303e-12,3.3044913e-13,LogParabola,1.211899e-13,1.3927541e-14,2.3212519,0.091732025,1.6871633e-13,2.3479931e-14,1.8246114,0.29052252,0.61621934,3.685458,1.6212152e-13,2.2153749e-14,0.44905794,0.7456879,0.013423709,0.005435895,0.6666667,3.8533032,246.48285,8.472666,0.102488406,0.31491038,unid,0,2.630919787582897e-11,5.361817101423583e-10,2.974644142117455e-10,9.21364443073891e-11,9.227178821903138e-16,5.331503302704384e-18,Non-BLL,Non-FSRQ
4749,4FGL J2205.8-8254,0.3155177,0.16830488,-76.54,349,,4.288694,522.89514,1.8784564e-10,5.1056184e-11,5.1856176e-12,1.1450404e-12,PowerLaw,2.3852708e-12,4.8137406e-13,2.9169092,0.15592101,2.6086967e-12,6.0574343e-13,2.871075,0.22470029,0.07523988,0.654174,2.5749442e-12,5.753607e-13,2.6811738,0.40951243,0.0035912863,0.0058558364,0.6666667,0.8236444,815.6514,2.9066398,0.0,10.0,unid,18,4.906155126604972e-08,2.703257395708647e-09,9.487893803949987e-11,2.883073467463415e-11,1.257174982402542e-15,1.711748091792272e-21,Non-BLL,Non-FSRQ
4752,4FGL J2207.1+2222,0.031268075,0.025717529,87.39,1087,,4.778597,5594.693,1.08067416e-10,3.6197906e-11,1.2740829e-12,3.874737e-13,PowerLaw,3.8318724e-15,1.1645664e-15,1.8678194,0.21491838,3.8928732e-15,1.357919e-15,1.8620462,0.22763214,0.0055973935,0.063233204,3.9729263e-15,1.2859239e-15,1.767188,0.32916123,0.00020178698,0.00057628663,0.6666667,0.32500252,86.64842,14.477006,0.62260246,0.4656277,unid,0,4.134984726584384e-13,2.7186433659842635e-10,6.514252332001647e-11,2.7167292721008707e-11,9.256594622752967e-12,3.76532485746317e-12,Non-BLL,Non-FSRQ
4758,4FGL J2209.2+3710,0.24971288,0.20290327,15.18,287,,6.7656217,409.7332,2.0272675e-10,4.047313e-11,5.298874e-12,7.505319e-13,PowerLaw,5.013905e-12,6.942959e-13,2.8853626,0.10126858,6.742471e-12,1.0345622e-12,2.822283,0.16946207,0.28691995,2.4516995,6.358012e-12,1.1850515e-12,2.1849737,0.49544948,0.015139567,0.012227238,0.6666667,2.273108,861.5778,2.1514957,0.0,10.0,unid,1,1.0640085257307419e-08,2.142491073442443e-09,1.2212292288538151e-10,1.713047585727434e-11,2.134353408733149e-15,2.585818086833896e-18,Non-BLL,Non-FSRQ
4762,4FGL J2210.2+1624,0.05470371,0.04921484,9.18,636,,4.540377,1186.8129,1.569408e-10,3.826099e-11,2.1531544e-12,5.281954e-13,PowerLaw,1.4871181e-13,3.3684213e-14,2.4370143,0.1743795,1.6690177e-13,4.472024e-14,2.338393,0.28645006,0.09934621,0.7341326,1.6645562e-13,4.208663e-14,2.0526261,0.45113215,0.003006848,0.0034733228,0.6666667,0.9529186,280.3215,8.262884,0.21743846,0.5397136,unid,0,1.6109469661018672e-11,2.471190752029173e-10,1.8656727551746854e-10,2.0206263745548014e-11,7.325944538505436e-12,1.6368639596355049e-15,Non-BLL,Non-FSRQ
